,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
teamData,winner,teamHome,teamAway,location,rivalry,datetime,endtime,neutral,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612190CHI,CHI,CHI,DET,"United Center, Chicago, Illinois",division,2016-12-19 20:00:00,2016-12-19 22:00:00,0,35,34,28,16,[],113,-3,3.0,"['butleji01', 'rondora01', 'lopezro01', 'wadedw01', 'gibsota01', 'mcderdo01', 'feliccr01', 'mirotni01', 'grantje02', 'valende01', 'portibo01', 'zipsepa01', 'canaais01']","[13, 13]",0,859763227.0,66135632.84615385,26,19,15,29,19,[],82,-2,2.0,"['harrito02', 'caldwke01', 'jacksre01', 'morrima03', 'drumman01', 'johnsst04', 'leuerjo01', 'smithis01', 'hillida01', 'baynear01', 'marjabo01', 'ellenhe01', 'udrihbe01']","[14, 15]",1,790393932.0,60799533.23076923,29
201612190DEN,DEN,DEN,DAL,"Pepsi Center, Denver, Colorado",conference,2016-12-19 21:00:00,2016-12-19 23:00:00,0,28,32,33,24,[],117,2,2.0,"['jokicni01', 'chandwi01', 'gallida01', 'harriga01', 'mudiaem01', 'bartowi01', 'nelsoja01', 'murraja01', 'farieke01', 'arthuda01', 'hernaju01', 'millemi01', 'nurkiju01']","[11, 16]",0,940894187.0,72376475.92307693,27,31,27,27,22,[],107,1,1.0,"['matthwe02', 'barneha02', 'willide01', 'finnedo01', 'mejrisa01', 'poweldw01', 'curryse01', 'anderju01', 'bareajo01', 'gibsojo01', 'hammoaj01', 'harride01', 'brussni01']","[7, 20]",1,662452080.0,50957852.307692304,27
201612190IND,IND,IND,WAS,"Bankers Life Fieldhouse, Indianapolis, Indiana",conference,2016-12-19 19:00:00,2016-12-19 21:00:00,0,29,28,31,19,[],107,1,2.0,"['georgpa01', 'teaguje01', 'youngth01', 'turnemy01', 'robingl02', 'milescj01', 'jeffeal01', 'brookaa01', 'allenla01', 'youngjo01', 'stuckro01', 'serapke01', 'niangge01']","[14, 14]",0,838447091.0,64495930.07692308,28,36,21,22,26,[],105,3,1.0,"['gortama01', 'porteot01', 'walljo01', 'bealbr01', 'morrima02', 'oubreke01', 'thornma01', 'satorto01', 'nichoan01', 'burketr01', 'ochefda01', 'smithja02', 'mcclesh01']","[12, 14]",0,897005867.0,69000451.3076923,26
201612190MIN,MIN,MIN,PHO,"Target Center, Minneapolis, Minnesota",conference,2016-12-19 20:00:00,2016-12-19 22:00:00,0,29,33,29,24,[],115,-1,2.0,"['dienggo01', 'wiggian01', 'rubiori01', 'lavinza01', 'townska01', 'muhamsh01', 'bjeline01', 'dunnkr01', 'aldrico01', 'rushbr01', 'paynead01', 'jonesty01', 'hilljo01']","[7, 19]",1,726408223.0,55877555.615384616,26,23,31,33,21,[],108,-2,2.0,"['tuckepj01', 'bledser01', 'chandty01', 'bookede01', 'chrisma01', 'knighbr03', 'dudleja01', 'lenal01', 'barbole01', 'warretj01', 'willial03', 'ulisty01', 'bendedr01']","[8, 19]",0,791769721.0,60905363.15384615,27
201612190OKC,ATL,OKC,ATL,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",none,2016-12-19 20:00:00,2016-12-19 22:00:00,0,16,37,25,30,[],108,1,2.0,"['roberan03', 'westbru01', 'adamsst01', 'morroan01', 'sabondo01', 'grantje01', 'chrisse01', 'abrinal01', 'kanteen01', 'singlky01', 'lauvejo01', 'collini01', 'huestjo01']","[16, 11]",1,804668293.0,61897561.0,27,22,26,33,29,[],110,-1,2.0,"['bazemke01', 'schrode01', 'millspa01', 'korveky01', 'sefolth01', 'hardati02', 'muscami01', 'delanma01', 'scottmi01', 'princta02', 'kellyry01', 'humphkr01', 'bembrde01']","[13, 14]",0,745935517.0,57379655.15384615,27
201612200CHO,CHO,CHO,LAL,"Spectrum Center, Charlotte, North Carolina",none,2016-12-20 19:00:00,2016-12-20 21:00:00,0,35,24,35,23,[],117,1,3.0,"['walkeke02', 'batumni01', 'kiddgmi01', 'willima02', 'zelleco01', 'belinma01', 'kaminfr01', 'lambje01', 'hibbero01', 'sessira01', 'roberbr01', 'hawessp01', 'grahatr01']","[15, 13]",0,902786448.0,69445111.38461539,28,41,32,23,17,[],113,-1,3.0,"['denglu01', 'randlju01', 'youngni01', 'russeda01', 'mozgoti01', 'clarkjo01', 'ingrabr01', 'willilo02', 'nancela02', 'zubaciv01', 'artesro01', 'robinth01', 'huertma01']","[11, 19]",0,878669951.0,67589996.23076923,30
201612200GSW,GSW,GSW,UTA,"Oracle Arena, Oakland, California",conference,2016-12-20 22:30:00,2016-12-21 00:30:00,0,19,36,27,22,[],104,4,3.0,"['greendr01', 'thompkl01', 'curryst01', 'duranke01', 'pachuza01', 'iguodan01', 'livinsh01', 'mcgeeja01', 'mccawpa01', 'westda01', 'clarkia01', 'looneke01', 'varejan01']","[24, 4]",1,1471390599.0,113183892.23076925,28,15,18,21,20,[],74,4,2.0,"['goberru01', 'haywago01', 'exumda01', 'diawbo01', 'hoodro01', 'inglejo01', 'lylestr01', 'johnsjo02', 'macksh01', 'witheje01', 'netora01', 'bolomjo01', 'favorde01']","[18, 10]",0,967736514.0,74441270.3076923,28
201612200HOU,SAS,HOU,SAS,"Toyota Center, Houston, Texas",division,2016-12-20 20:00:00,2016-12-20 22:00:00,0,24,21,33,22,[],100,0,3.0,"['anderry01', 'hardeja01', 'arizatr01', 'beverpa01', 'hilarne01', 'gordoer01', 'harremo01', 'dekkesa01', 'breweco01', 'wiltjky01', 'onuakch01', 'mcdankj01', 'ennisty01']","[21, 7]",1,978221244.0,75247788.0,28,26,26,19,31,[],102,4,2.0,"['leonaka01', 'aldrila01', 'greenda02', 'gasolpa01', 'parketo01', 'millspa02', 'ginobma01', 'leeda02', 'dedmode01', 'simmojo02', 'bertada01', 'laproni01', 'anderky01']","[22, 5]",1,1331097623.0,102392124.84615384,27
201612200LAC,LAC,LAC,DEN,"STAPLES Center, Los Angeles, California",conference,2016-12-20 22:30:00,2016-12-21 00:30:00,0,36,32,27,24,[],119,-1,2.0,"['mbahalu01', 'jordade01', 'paulch01', 'redicjj01', 'piercpa01', 'riverau01', 'feltora01', 'crawfja01', 'speigma01', 'johnswe01', 'bassbr01', 'anderal01', 'stonedi01']","[20, 8]",0,1181731587.0,90902429.76923075,28,26,27,19,30,[],102,3,1.0,"['gallida01', 'chandwi01', 'mudiaem01', 'jokicni01', 'harriga01', 'bartowi01', 'farieke01', 'murraja01', 'nelsoja01', 'hernaju01', 'arthuda01', 'millemi01', 'nurkiju01']","[12, 16]",0,940894187.0,72376475.92307693,28
201612200MEM,BOS,MEM,BOS,"FedEx Forum, Memphis, Tennessee",none,2016-12-20 20:00:00,2016-12-20 22:00:00,0,22,23,26,26,[],109,-2,2.0,"['allento01', 'gasolma01', 'conlemi01', 'greenja01', 'ennisja01', 'danietr01', 'randoza01', 'harrian01', 'martija01', 'cartevi01', 'willitr02', 'parsoch01']","[18, 11]",0,1034205520.0,86183793.33333333,29,15,16,31,35,[],112,2,2.0,"['horfoal01', 'crowdja01', 'bradlav01', 'thomais02', 'johnsam01', 'olynyke01', 'smartma01', 'jerebjo01', 'brownja02', 'greenge01', 'roziete01', 'zellety01', 'mickejo01']","[15, 12]",0,829581830.0,63813986.92307692,27
201612200MIA,ORL,MIA,ORL,"AmericanAirlines Arena, Miami, Florida",division,2016-12-20 19:30:00,2016-12-20 22:00:00,0,28,36,25,20,[9],130,-2,2.0,"['whiteha01', 'winslju01', 'dragigo01', 'richajo01', 'mcrobjo01', 'johnsty01', 'johnsja01', 'babbilu01', 'reedwi02', 'willide02', 'mcgruro01', 'hasleud01', 'ellinwa01']","[9, 19]",1,687321393.0,52870876.38461538,28,27,30,28,24,[9],136,-1,2.0,"['fournev01', 'ibakase01', 'biyombi01', 'gordoaa01', 'augusdj01', 'vucevni01', 'paytoel01', 'greenje02', 'meeksjo01', 'watsocj01', 'rudezda01', 'onuakar01', 'hezonma01']","[12, 17]",0,819805651.0,63061973.15384615,29
201612200MIL,CLE,MIL,CLE,"BMO Harris Bradley Center, Milwaukee, Wisconsin",division,2016-12-20 20:00:00,2016-12-20 22:00:00,0,27,26,25,22,[],108,2,4.0,"['parkeja01', 'antetgi01', 'snellto01', 'dellama01', 'hensojo01', 'brogdma01', 'teletmi01', 'monrogr01', 'terryja01', 'vaughra01', 'plumlmi01', 'novakst01', 'makerth01']","[13, 12]",1,742452355.0,57111719.615384616,25,35,22,27,16,[],114,1,3.0,"['jamesle01', 'irvinky01', 'jefferi01', 'thomptr01', 'smithjr01', 'shumpim01', 'fryech01', 'liggide01', 'dunlemi02', 'jonesja02', 'mcraejo01', 'loveke01', 'feldeka01']","[19, 6]",0,1384226106.0,106478931.23076925,25
201612200NYK,NYK,NYK,IND,"Madison Square Garden (IV), New York, New York",conference,2016-12-20 19:30:00,2016-12-20 21:30:00,0,20,34,30,34,[],118,-3,3.0,"['anthoca01', 'leeco01', 'rosede01', 'porzikr01', 'noahjo01', 'jennibr01', 'holidju01', 'oquinky01', 'thomala01', 'hernawi01', 'vujacsa01', 'kuzmimi01', 'bakerro01']","[14, 13]",0,904974281.0,69613406.23076923,27,24,35,28,24,[],111,2,1.0,"['teaguje01', 'youngth01', 'georgpa01', 'robingl02', 'turnemy01', 'milescj01', 'jeffeal01', 'allenla01', 'brookaa01', 'youngjo01', 'stuckro01', 'serapke01', 'niangge01']","[15, 14]",0,838447091.0,64495930.07692308,29
201612200PHI,NOP,PHI,NOP,"Wells Fargo Center, Philadelphia, Pennsylvania",none,2016-12-20 19:00:00,2016-12-20 21:00:00,0,23,21,25,24,[],93,1,2.0,"['covinro01', 'rodrise01', 'hendege02', 'okafoja01', 'embiijo01', 'ilyaser01', 'stausni01', 'mccontj01', 'saricda01', 'thompho01', 'noelne01', 'luwawti01', 'holmeri01']","[7, 20]",1,476514739.0,36654979.92307692,27,15,42,27,24,[],108,-2,2.0,"['davisan02', 'hillso01', 'holidjr01', 'hieldbu01', 'ajincal01', 'joneste01', 'fraziti01', 'cunnida01', 'mooreet01', 'asikom01', 'willire02', 'gallola01', 'diallch01']","[9, 20]",0,711884942.0,54760380.15384615,29
201612200SAC,SAC,SAC,POR,"Golden 1 Center, Sacramento, California",conference,2016-12-20 22:30:00,2016-12-21 00:30:00,0,27,33,33,33,[],126,-1,2.0,"['couside01', 'mclembe01', 'collida01', 'barnema02', 'koufoko01', 'tollian01', 'afflaar01', 'lawsoty01', 'templga01', 'caulewi01', 'casspom01', 'richama01']","[10, 17]",0,477558374.0,39796531.16666666,27,35,37,27,22,[],121,-2,3.0,"['mccolcj01', 'lillada01', 'plumlma01', 'harklma01', 'leoname01', 'crabbal01', 'davised01', 'napiesh01', 'vonleno01', 'connapa01', 'laymaja01', 'quartti01', 'turneev01']","[13, 16]",1,801431536.0,61648579.692307696,29
201612200TOR,TOR,TOR,BRK,"Air Canada Centre, Toronto, Canada",division,2016-12-20 19:30:00,2016-12-20 21:30:00,0,29,35,27,25,[],116,1,2.0,"['lowryky01', 'derozde01', 'siakapa01', 'valanjo01', 'carrode01', 'powelno01', 'josepco01', 'rosste01', 'noguelu01', 'poeltja01', 'cabocbr01', 'vanvlfr01', 'pattepa01']","[19, 8]",0,1026555460.0,78965804.61538461,27,23,23,26,32,[],104,-2,2.0,"['linje01', 'kilpase01', 'booketr01', 'bogdabo02', 'scolalu01', 'hamilju01', 'harrijo01', 'dinwisp01', 'bennean01', 'holliro01', 'leverca01', 'foyera01', 'whiteis01']","[7, 19]",0,465224461.0,35786497.0,26
201612210ATL,MIN,ATL,MIN,"Philips Arena, Atlanta, Georgia",none,2016-12-21 19:30:00,2016-12-21 21:30:00,0,26,18,25,15,[],84,1,2.0,"['millspa01', 'schrode01', 'bazemke01', 'korveky01', 'sefolth01', 'muscami01', 'scottmi01', 'princta02', 'delanma01', 'hardati02', 'kellyry01', 'humphkr01']","[14, 14]",0,734351573.0,61195964.41666666,28,28,21,18,25,[],92,1,2.0,"['dienggo01', 'wiggian01', 'lavinza01', 'townska01', 'rubiori01', 'muhamsh01', 'bjeline01', 'dunnkr01', 'rushbr01', 'paynead01', 'jonesty01', 'hilljo01', 'aldrico01']","[8, 19]",0,726408223.0,55877555.615384616,27
201612210CHI,WAS,CHI,WAS,"United Center, Chicago, Illinois",conference,2016-12-21 20:00:00,2016-12-21 22:00:00,0,33,23,21,20,[],97,1,2.0,"['butleji01', 'rondora01', 'gibsota01', 'lopezro01', 'wadedw01', 'mcderdo01', 'mirotni01', 'grantje02', 'feliccr01', 'zipsepa01', 'valende01', 'portibo01', 'canaais01']","[14, 13]",1,859763227.0,66135632.84615385,27,22,33,22,30,[],107,-1,2.0,"['morrima02', 'bealbr01', 'walljo01', 'gortama01', 'porteot01', 'oubreke01', 'mcclesh01', 'thornma01', 'burketr01', 'smithja02', 'satorto01', 'ochefda01', 'nichoan01']","[12, 15]",0,897005867.0,69000451.3076923,27
201612210CLE,CLE,CLE,MIL,"Quicken Loans Arena, Cleveland, Ohio",division,2016-12-21 19:00:00,2016-12-21 21:00:00,0,31,28,33,21,[],113,2,1.0,"['irvinky01', 'jamesle01', 'jefferi01', 'thomptr01', 'liggide01', 'shumpim01', 'fryech01', 'mcraejo01', 'dunlemi02', 'jonesja02', 'feldeka01', 'smithjr01', 'loveke01']","[20, 6]",1,1384226106.0,106478931.23076925,26,22,32,23,25,[],102,-1,1.0,"['antetgi01', 'parkeja01', 'dellama01', 'snellto01', 'hensojo01', 'brogdma01', 'teletmi01', 'monrogr01', 'vaughra01', 'terryja01', 'plumlmi01', 'makerth01', 'novakst01']","[13, 13]",1,742452355.0,57111719.615384616,26
201612210DET,MEM,DET,MEM,"The Palace of Auburn Hills, Auburn Hills, Michigan",none,2016-12-21 19:30:00,2016-12-21 21:30:00,0,19,25,19,23,[],86,-3,2.0,"['morrima03', 'drumman01', 'caldwke01', 'harrito02', 'jacksre01', 'leuerjo01', 'smithis01', 'johnsst04', 'baynear01', 'udrihbe01', 'marjabo01', 'hillida01', 'ellenhe01']","[14, 16]",0,790393932.0,60799533.23076923,30,29,24,26,19,[],98,-3,1.0,"['gasolma01', 'allento01', 'greenja01', 'conlemi01', 'parsoch01', 'harrian01', 'randoza01', 'ennisja01', 'danietr01', 'cartevi01', 'martija01', 'willitr02']","[18, 12]",0,1034205520.0,86183793.33333333,30
201612210NOP,OKC,NOP,OKC,"Smoothie King Center, New Orleans, Louisiana",conference,2016-12-21 20:00:00,2016-12-21 22:00:00,0,28,30,26,26,[],110,1,1.0,"['davisan02', 'holidjr01', 'hillso01', 'hieldbu01', 'ajincal01', 'joneste01', 'fraziti01', 'mooreet01', 'evansty01', 'cunnida01', 'asikom01', 'gallola01', 'diallch01']","[10, 20]",0,780170811.0,60013139.307692304,30,34,29,24,34,[],121,-1,2.0,"['westbru01', 'roberan03', 'adamsst01', 'morroan01', 'sabondo01', 'kanteen01', 'abrinal01', 'lauvejo01', 'grantje01', 'chrisse01', 'singlky01', 'huestjo01', 'collini01']","[16, 12]",1,804668293.0,61897561.0,28
201612210PHO,HOU,PHO,HOU,"Talking Stick Resort Arena, Phoenix, Arizona",conference,2016-12-21 21:00:00,2016-12-21 23:00:00,0,26,29,29,27,[],111,-3,2.0,"['bookede01', 'tuckepj01', 'bledser01', 'chandty01', 'chrisma01', 'warretj01', 'knighbr03', 'lenal01', 'dudleja01', 'barbole01', 'ulisty01', 'bendedr01', 'willial03']","[8, 20]",0,791769721.0,60905363.15384615,28,30,31,30,34,[],125,-1,1.0,"['hardeja01', 'arizatr01', 'beverpa01', 'anderry01', 'harremo01', 'gordoer01', 'hilarne01', 'dekkesa01', 'breweco01', 'wiltjky01', 'mcdankj01', 'ennisty01', 'onuakch01']","[21, 8]",0,978221244.0,75247788.0,29
201612210POR,DAL,POR,DAL,"Moda Center, Portland, Oregon",conference,2016-12-21 22:00:00,2016-12-22 00:00:00,0,20,18,33,24,[],95,-3,1.0,"['mccolcj01', 'lillada01', 'harklma01', 'aminual01', 'plumlma01', 'crabbal01', 'davised01', 'napiesh01', 'connapa01', 'laymaja01', 'leoname01', 'quartti01', 'vonleno01']","[13, 17]",1,774923908.0,59609531.38461538,30,30,32,19,15,[],96,-1,2.0,"['matthwe02', 'barneha02', 'willide01', 'finnedo01', 'mejrisa01', 'curryse01', 'poweldw01', 'harride01', 'bareajo01', 'anderju01', 'brussni01', 'gibsojo01', 'hammoaj01']","[7, 21]",0,662452080.0,50957852.307692304,28
201612210UTA,SAC,UTA,SAC,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,2016-12-21 21:00:00,2016-12-21 23:00:00,0,24,24,25,20,[],93,-1,1.0,"['haywago01', 'inglejo01', 'goberru01', 'macksh01', 'diawbo01', 'johnsjo02', 'lylestr01', 'favorde01', 'netora01', 'witheje01', 'hoodro01', 'exumda01', 'bolomjo01']","[18, 11]",1,967736514.0,74441270.3076923,29,17,21,24,32,[],94,1,1.0,"['couside01', 'barnema02', 'collida01', 'mclembe01', 'koufoko01', 'tollian01', 'templga01', 'afflaar01', 'lawsoty01', 'caulewi01', 'richama01', 'gayru01']","[11, 17]",0,631156450.0,52596370.833333336,28
201612220BRK,GSW,BRK,GSW,"Barclays Center, Brooklyn, New York",none,2016-12-22 19:30:00,2016-12-22 21:30:00,0,34,31,19,17,[],101,-3,2.0,"['kilpase01', 'linje01', 'lopezbr01', 'bogdabo02', 'booketr01', 'holliro01', 'harrijo01', 'hamilju01', 'leverca01', 'dinwisp01', 'scolalu01', 'bennean01', 'foyera01']","[7, 20]",0,622017216.0,47847478.15384615,27,33,16,39,29,[],117,5,2.0,"['thompkl01', 'duranke01', 'curryst01', 'pachuza01', 'looneke01', 'iguodan01', 'livinsh01', 'westda01', 'clarkia01', 'mccawpa01', 'varejan01', 'mcgeeja01', 'mcadoja01']","[25, 4]",0,1342429670.0,103263820.76923075,29
201612220IND,BOS,IND,BOS,"Bankers Life Fieldhouse, Indianapolis, Indiana",conference,2016-12-22 19:00:00,2016-12-22 21:00:00,0,31,9,27,35,[],102,-1,2.0,"['georgpa01', 'youngth01', 'robingl02', 'teaguje01', 'turnemy01', 'milescj01', 'jeffeal01', 'brookaa01', 'allenla01', 'serapke01', 'youngjo01', 'stuckro01', 'niangge01']","[15, 15]",0,838447091.0,64495930.07692308,30,22,29,26,32,[],109,3,2.0,"['crowdja01', 'horfoal01', 'thomais02', 'bradlav01', 'johnsam01', 'smartma01', 'olynyke01', 'brownja02', 'jerebjo01', 'roziete01', 'zellety01', 'youngja01', 'greenge01']","[16, 12]",1,830936315.0,63918178.07692308,28
201612220LAC,LAC,LAC,SAS,"STAPLES Center, Los Angeles, California",conference,2016-12-22 22:30:00,2016-12-23 00:30:00,0,27,30,24,25,[],106,1,2.0,"['jordade01', 'paulch01', 'redicjj01', 'mbahalu01', 'piercpa01', 'speigma01', 'crawfja01', 'johnswe01', 'riverau01', 'feltora01', 'bassbr01', 'anderal01', 'stonedi01']","[21, 8]",1,1181731587.0,90902429.76923075,29,22,23,28,28,[],101,5,2.0,"['leonaka01', 'gasolpa01', 'greenda02', 'parketo01', 'aldrila01', 'simmojo02', 'millspa02', 'leeda02', 'dedmode01', 'anderky01', 'murrade01', 'forbebr01', 'bertada01']","[23, 5]",0,1251614497.0,96278038.23076925,28
201612220MIA,MIA,MIA,LAL,"AmericanAirlines Arena, Miami, Florida",none,2016-12-22 20:00:00,2016-12-22 22:00:00,0,17,36,29,33,[],115,-3,2.0,"['winslju01', 'whiteha01', 'richajo01', 'dragigo01', 'mcrobjo01', 'johnsty01', 'johnsja01', 'reedwi02', 'babbilu01', 'willide02', 'mcgruro01', 'hasleud01', 'ellinwa01']","[9, 20]",0,687321393.0,52870876.38461538,29,25,35,20,27,[],107,-2,2.0,"['youngni01', 'ingrabr01', 'denglu01', 'russeda01', 'mozgoti01', 'willilo02', 'clarkjo01', 'robinth01', 'artesro01', 'zubaciv01', 'randlju01', 'nancela02', 'huertma01']","[11, 20]",0,878669951.0,67589996.23076923,31
201612220NYK,NYK,NYK,ORL,"Madison Square Garden (IV), New York, New York",conference,2016-12-22 19:30:00,2016-12-22 21:30:00,0,27,30,24,25,[],106,1,2.0,"['anthoca01', 'leeco01', 'porzikr01', 'rosede01', 'noahjo01', 'oquinky01', 'jennibr01', 'hernawi01', 'holidju01', 'kuzmimi01', 'bakerro01', 'vujacsa01', 'thomala01']","[15, 13]",0,904974281.0,69613406.23076923,28,19,28,25,23,[],95,1,2.0,"['fournev01', 'ibakase01', 'biyombi01', 'augusdj01', 'gordoaa01', 'paytoel01', 'greenje02', 'vucevni01', 'watsocj01', 'hezonma01', 'rudezda01', 'zimmest01', 'meeksjo01']","[13, 17]",0,820272347.0,63097872.84615385,30
201612230BOS,OKC,BOS,OKC,"TD Garden, Boston, Massachusetts",none,2016-12-23 19:30:00,2016-12-23 21:30:00,0,28,26,25,33,[],112,4,1.0,"['bradlav01', 'thomais02', 'horfoal01', 'crowdja01', 'johnsam01', 'smartma01', 'jerebjo01', 'olynyke01', 'brownja02', 'roziete01', 'zellety01', 'youngja01', 'greenge01']","[17, 12]",0,830936315.0,63918178.07692308,29,25,33,30,29,[],117,1,2.0,"['roberan03', 'westbru01', 'adamsst01', 'sabondo01', 'morroan01', 'grantje01', 'kanteen01', 'chrisse01', 'lauvejo01', 'singlky01', 'abrinal01', 'huestjo01', 'collini01']","[17, 12]",1,804668293.0,61897561.0,29
201612230CHO,CHO,CHO,CHI,"Spectrum Center, Charlotte, North Carolina",conference,2016-12-23 19:00:00,2016-12-23 21:00:00,0,22,26,27,28,[],103,2,3.0,"['batumni01', 'kiddgmi01', 'walkeke02', 'zelleco01', 'willima02', 'kaminfr01', 'lambje01', 'hibbero01', 'sessira01', 'belinma01', 'roberbr01', 'hawessp01', 'grahatr01']","[16, 13]",0,902786448.0,69445111.38461539,29,26,14,27,24,[],91,-1,2.0,"['butleji01', 'lopezro01', 'rondora01', 'gibsota01', 'wadedw01', 'mcderdo01', 'mirotni01', 'feliccr01', 'grantje02', 'zipsepa01', 'valende01', 'portibo01', 'canaais01']","[14, 14]",0,859763227.0,66135632.84615385,28
201612230CLE,CLE,CLE,BRK,"Quicken Loans Arena, Cleveland, Ohio",conference,2016-12-23 19:30:00,2016-12-23 21:30:00,0,29,37,32,21,[],119,3,2.0,"['jamesle01', 'irvinky01', 'thomptr01', 'loveke01', 'liggide01', 'fryech01', 'dunlemi02', 'shumpim01', 'mcraejo01', 'feldeka01', 'jonesja02', 'jefferi01', 'smithjr01']","[21, 6]",0,1384226106.0,106478931.23076925,27,15,25,17,42,[],99,-4,1.0,"['linje01', 'lopezbr01', 'kilpase01', 'bogdabo02', 'hamilju01', 'leverca01', 'holliro01', 'dinwisp01', 'harrijo01', 'scolalu01', 'bennean01', 'foyera01', 'mcculch01']","[7, 21]",0,591502222.0,45500170.92307692,28
201612230DEN,ATL,DEN,ATL,"Pepsi Center, Denver, Colorado",none,2016-12-23 21:00:00,2016-12-23 23:00:00,0,29,26,27,26,[],108,-1,3.0,"['gallida01', 'harriga01', 'mudiaem01', 'chandwi01', 'jokicni01', 'bartowi01', 'farieke01', 'nelsoja01', 'murraja01', 'arthuda01', 'hernaju01', 'nurkiju01', 'millemi01']","[12, 17]",0,940894187.0,72376475.92307693,29,29,22,31,27,[],109,-1,2.0,"['millspa01', 'schrode01', 'bazemke01', 'sefolth01', 'humphkr01', 'delanma01', 'muscami01', 'bembrde01', 'scottmi01', 'princta02', 'korveky01', 'kellyry01']","[14, 15]",0,647645176.0,53970431.333333336,29
201612230DET,GSW,DET,GSW,"The Palace of Auburn Hills, Auburn Hills, Michigan",none,2016-12-23 19:30:00,2016-12-23 21:30:00,0,32,27,25,29,[],113,-4,2.0,"['caldwke01', 'leuerjo01', 'drumman01', 'jacksre01', 'morrima03', 'harrito02', 'johnsst04', 'smithis01', 'baynear01', 'udrihbe01', 'marjabo01', 'hillida01', 'ellenhe01']","[14, 17]",0,790393932.0,60799533.23076923,31,33,24,31,31,[],119,6,1.0,"['greendr01', 'thompkl01', 'curryst01', 'duranke01', 'pachuza01', 'iguodan01', 'livinsh01', 'clarkia01', 'westda01', 'mcgeeja01', 'varejan01', 'mccawpa01', 'looneke01']","[26, 4]",0,1471390599.0,113183892.23076925,30
201612230LAC,DAL,LAC,DAL,"STAPLES Center, Los Angeles, California",conference,2016-12-23 22:30:00,2016-12-24 00:30:00,0,24,27,21,16,[],88,2,1.0,"['mbahalu01', 'feltora01', 'jordade01', 'redicjj01', 'piercpa01', 'crawfja01', 'riverau01', 'speigma01', 'anderal01', 'bassbr01', 'johnswe01', 'paulch01', 'stonedi01']","[22, 8]",1,1181731587.0,90902429.76923075,30,21,29,18,22,[],90,1,2.0,"['matthwe02', 'barneha02', 'willide01', 'finnedo01', 'nowitdi01', 'curryse01', 'mejrisa01', 'poweldw01', 'harride01', 'anderju01', 'brussni01', 'gibsojo01', 'hammoaj01']","[8, 21]",0,877063404.0,67466415.6923077,29
201612230MEM,MEM,MEM,HOU,"FedEx Forum, Memphis, Tennessee",division,2016-12-23 20:00:00,2016-12-23 22:00:00,0,25,29,23,38,[],115,1,2.0,"['gasolma01', 'conlemi01', 'allento01', 'greenja01', 'parsoch01', 'cartevi01', 'ennisja01', 'randoza01', 'harrian01', 'martija01', 'danietr01', 'willitr02']","[19, 12]",0,1034205520.0,86183793.33333333,31,31,18,26,34,[],109,1,2.0,"['hardeja01', 'arizatr01', 'anderry01', 'beverpa01', 'harremo01', 'gordoer01', 'hilarne01', 'dekkesa01', 'breweco01', 'wiltjky01', 'onuakch01', 'mcdankj01', 'ennisty01']","[22, 8]",0,978221244.0,75247788.0,30
201612230MIL,MIL,MIL,WAS,"BMO Harris Bradley Center, Milwaukee, Wisconsin",conference,2016-12-23 20:00:00,2016-12-23 22:00:00,0,37,36,27,23,[],123,-2,2.0,"['antetgi01', 'parkeja01', 'snellto01', 'dellama01', 'hensojo01', 'brogdma01', 'teletmi01', 'monrogr01', 'terryja01', 'makerth01', 'novakst01', 'plumlmi01', 'beaslmi01']","[13, 14]",0,777042516.0,59772501.23076923,27,29,29,20,18,[],96,1,2.0,"['walljo01', 'bealbr01', 'morrima02', 'gortama01', 'porteot01', 'mcclesh01', 'burketr01', 'oubreke01', 'smithja02', 'ochefda01', 'thornma01', 'satorto01', 'nichoan01']","[13, 15]",1,897005867.0,69000451.3076923,28
201612230MIN,SAC,MIN,SAC,"Target Center, Minneapolis, Minnesota",conference,2016-12-23 20:00:00,2016-12-23 22:00:00,0,26,29,30,20,[],105,2,2.0,"['dienggo01', 'wiggian01', 'lavinza01', 'townska01', 'rubiori01', 'muhamsh01', 'dunnkr01', 'bjeline01', 'aldrico01', 'rushbr01', 'paynead01', 'jonesty01', 'hilljo01']","[9, 19]",0,726408223.0,55877555.615384616,28,25,26,27,31,[],109,2,2.0,"['couside01', 'barnema02', 'koufoko01', 'collida01', 'mclembe01', 'tollian01', 'lawsoty01', 'templga01', 'afflaar01', 'caulewi01', 'richama01', 'casspom01']","[12, 17]",1,477558374.0,39796531.16666666,29
