game_id,Bookmaker,Unnamed: 0,OddHome,OddAway
202101010MIN,Pinnacle,12219,102,-114
202101010BRK,Coolbet,12225,-250,213
202101010BRK,GGBET,12226,-256,202
202101010BRK,Marathonbet,12227,-244,216
202101010BRK,Pinnacle,12228,-244,215
202101010BRK,Unibet,12229,-250,204
202101010BRK,William Hill,12230,-250,210
202101010CHO,bet-at-home,12231,-192,150
202101010CHO,bet365,12232,-185,165
202101010BRK,bwin,12224,-278,220
202101010CHO,bwin,12233,-167,140
202101020IND,Marathonbet,12137,-435,370
202101020NOP,Marathonbet,12128,100,-112
202101020NOP,Pinnacle,12129,102,-114
202101020NOP,Unibet,12130,-105,-114
202101020NOP,William Hill,12131,-105,-115
202101020IND,GGBET,12136,-417,311
202101020IND,bet365,12133,-455,350
202101020IND,bwin,12134,-455,350
202101020IND,Coolbet,12135,-476,368
202101020NOP,GGBET,12127,-106,-115
202101020IND,bet-at-home,12132,-556,380
202101020NOP,Coolbet,12126,-108,-108
202101020ATL,bet365,12115,-227,185
202101020NOP,bet365,12124,-105,-116
202101020NOP,bet-at-home,12123,-105,-120
202101020ATL,William Hill,12122,-222,190
202101020ATL,Unibet,12121,-208,175
202101020ATL,Pinnacle,12120,-222,197
202101020ATL,Marathonbet,12119,-217,193
202101020ATL,GGBET,12118,-233,185
202101020ATL,Coolbet,12117,-238,202
202101020ATL,bwin,12116,-222,179
202101020ATL,bet-at-home,12114,-233,179
202101020IND,Pinnacle,12138,-435,353
202101020NOP,bwin,12125,-105,-115
202101020IND,Unibet,12139,-417,320
202101020ORL,GGBET,12145,-192,154
202101020ORL,bet-at-home,12141,-200,154
202101020HOU,William Hill,12167,110,-130
202101020IND,William Hill,12140,-435,359
202101020HOU,Unibet,12166,-179,148
202101020HOU,Pinnacle,12165,116,-128
202101020HOU,Marathonbet,12164,119,-120
202101020HOU,GGBET,12163,110,-135
202101020HOU,bwin,12161,100,-120
202101020HOU,bet365,12160,110,-132
202101020HOU,bet-at-home,12159,-179,139
202101020PHI,William Hill,12158,-556,425
202101020PHI,Unibet,12157,-455,350
202101020PHI,Pinnacle,12156,-435,363
202101020PHI,Marathonbet,12155,-476,400
202101020HOU,Coolbet,12162,112,-130
202101020PHI,Coolbet,12153,-526,403
202101020ORL,bwin,12143,-200,165
202101020PHI,GGBET,12154,-455,334
202101020ORL,Coolbet,12144,-208,177
202101020ORL,Marathonbet,12146,-189,169
202101020ORL,Pinnacle,12147,-189,168
202101020ORL,bet365,12142,-192,167
202101020ORL,Unibet,12148,-179,148
202101020ORL,William Hill,12149,-189,170
202101020PHI,bet-at-home,12150,-667,420
202101020PHI,bet365,12151,-526,400
202101020PHI,bwin,12152,-500,359
202101030PHO,Unibet,12067,129,-154
202101030PHO,Coolbet,12063,124,-143
202101030PHO,GGBET,12064,133,-164
202101030PHO,Marathonbet,12065,138,-154
202101030PHO,Pinnacle,12066,133,-147
202101030PHO,bet365,12061,135,-156
202101030PHO,bwin,12062,135,-161
202101030MIN,bwin,12071,309,-400
202101030MIN,bet-at-home,12069,320,-455
202101030MIN,bet365,12070,309,-400
202101030MIN,Coolbet,12072,307,-385
202101030MIN,GGBET,12073,281,-370
202101030MIN,Marathonbet,12074,320,-370
202101030PHO,bet-at-home,12060,125,-159
202101030PHO,William Hill,12068,140,-161
202101030CHI,William Hill,12059,154,-175
202101030GSW,GGBET,12046,167,-208
202101030CHI,Pinnacle,12057,158,-179
202101030MIN,Pinnacle,12075,309,-370
202101030GSW,bet-at-home,12042,154,-200
202101030GSW,bet365,12043,167,-192
202101030GSW,bwin,12044,170,-208
202101030GSW,Coolbet,12045,166,-196
202101030GSW,Marathonbet,12047,174,-175
202101030GSW,Pinnacle,12048,167,-189
202101030GSW,Unibet,12049,148,-179
202101030GSW,William Hill,12050,170,-189
202101030CHI,bet-at-home,12051,144,-185
202101030CHI,bet365,12052,154,-175
202101030CHI,bwin,12053,145,-175
202101030CHI,Coolbet,12054,156,-182
202101030CHI,GGBET,12055,131,-161
202101030CHI,Marathonbet,12056,156,-175
202101030CHI,Unibet,12058,145,-175
202101030MIN,Unibet,12076,295,-370
202101030DET,bet365,12106,265,-333
202101030SAS,bet-at-home,12078,179,-238
202101030MEM,bwin,12098,375,-500
202101030MEM,Coolbet,12099,380,-476
202101030MEM,GGBET,12100,322,-435
202101030MEM,Marathonbet,12101,430,-500
202101030MEM,Pinnacle,12102,383,-476
202101030MEM,Unibet,12103,390,-526
202101030MEM,William Hill,12104,400,-500
202101030DET,bwin,12107,290,-385
202101030DET,Coolbet,12108,285,-345
202101030DET,GGBET,12109,272,-357
202101030DET,Marathonbet,12110,290,-333
202101030DET,Pinnacle,12111,286,-333
202101030DET,Unibet,12112,295,-370
202101030DET,William Hill,12113,285,-345
202101030MIN,William Hill,12077,309,-385
202101030MEM,bet365,12097,375,-500
202101030MEM,bet-at-home,12096,420,-625
202101030DET,bet-at-home,12105,295,-417
202101030BRK,Unibet,12094,-303,245
202101030SAS,bet365,12079,190,-233
202101030BRK,William Hill,12095,-312,254
202101030SAS,bwin,12080,170,-208
202101030SAS,Coolbet,12081,179,-213
202101030SAS,GGBET,12082,170,-213
202101030SAS,Pinnacle,12084,193,-217
202101030SAS,Unibet,12085,175,-208
202101030SAS,William Hill,12086,190,-222
202101030SAS,Marathonbet,12083,197,-222
202101030BRK,bet-at-home,12087,-370,265
202101030BRK,bet365,12088,-323,254
202101030BRK,bwin,12089,-333,260
202101030BRK,Coolbet,12090,-312,260
202101030BRK,GGBET,12091,-323,249
202101030BRK,Marathonbet,12092,-323,280
202101030BRK,Pinnacle,12093,-303,262
202101040NOP,bet-at-home,11988,-132,102
202101040MIL,GGBET,11983,-1667,838
202101040MIL,Marathonbet,11984,-1250,869
202101040MIL,Pinnacle,11985,-2000,1179
202101040MIL,Unibet,11986,-3333,1300
202101040MIL,William Hill,11987,-2000,1100
202101040MIL,Coolbet,11982,-2500,1250
202101040NOP,bet365,11989,-125,104
202101040ATL,bet-at-home,11997,-323,229
202101040NOP,Coolbet,11991,-137,118
202101040NOP,GGBET,11992,-123,100
202101040NOP,Marathonbet,11993,-128,116
202101040NOP,Pinnacle,11994,-123,112
202101040NOP,Unibet,11995,-125,104
202101040NOP,William Hill,11996,-125,104
202101040ATL,bet365,11998,-303,240
202101040MIL,bwin,11981,-2000,950
202101040NOP,bwin,11990,-125,104
202101040MIL,bet365,11980,-2000,1125
202101040GSW,bwin,11963,104,-125
202101040HOU,William Hill,11978,-164,145
202101040GSW,bet-at-home,11961,-102,-125
202101040GSW,bet365,11962,104,-125
202101040GSW,Coolbet,11964,-101,-115
202101040GSW,GGBET,11965,100,-123
202101040GSW,Marathonbet,11966,104,-116
202101040GSW,Pinnacle,11967,104,-115
202101040GSW,Unibet,11968,102,-120
202101040GSW,William Hill,11969,100,-120
202101040ATL,bwin,11999,-303,240
202101040HOU,bet-at-home,11970,-175,136
202101040HOU,bet365,11971,-167,145
202101040HOU,bwin,11972,-175,145
202101040HOU,Coolbet,11973,-161,138
202101040HOU,GGBET,11974,-175,142
202101040HOU,Marathonbet,11975,-156,154
202101040HOU,Pinnacle,11976,-161,144
202101040HOU,Unibet,11977,-161,135
202101040MIL,bet-at-home,11979,-2000,860
202101040ATL,Coolbet,12000,-312,259
202101040ORL,William Hill,12032,-222,190
202101040ATL,Marathonbet,12002,-312,272
202101040ORL,bet-at-home,12024,-238,175
202101040ORL,bet365,12025,-233,190
202101040ORL,bwin,12026,-222,179
202101040ORL,Coolbet,12027,-213,183
202101040ORL,GGBET,12028,-227,181
202101040ORL,Marathonbet,12029,-222,197
202101040ORL,Pinnacle,12030,-208,183
202101040ORL,Unibet,12031,-250,204
202101040PHI,bet365,12034,-370,280
202101040PHI,bwin,12035,-357,275
202101040PHI,Coolbet,12036,-357,296
202101040PHI,GGBET,12037,-370,281
202101040PHI,Marathonbet,12038,-345,298
202101040PHI,Pinnacle,12039,-345,294
202101040PHI,Unibet,12040,-333,270
202101040PHI,William Hill,12041,-345,290
202101040ATL,GGBET,12001,-286,223
202101040TOR,William Hill,12023,-244,204
202101040TOR,Unibet,12022,-238,195
202101040PHI,bet-at-home,12033,-435,285
202101040TOR,Marathonbet,12020,-217,193
202101040TOR,Pinnacle,12021,-238,210
202101040ATL,Pinnacle,12003,-294,252
202101040ATL,Unibet,12004,-270,225
202101040ATL,William Hill,12005,-294,245
202101040MIA,bet-at-home,12006,-556,340
202101040MIA,bet365,12007,-435,325
202101040MIA,Coolbet,12009,-455,363
202101040MIA,GGBET,12010,-400,300
202101040MIA,Marathonbet,12011,-417,355
202101040MIA,bwin,12008,-400,309
202101040MIA,Pinnacle,12012,-417,343
202101040TOR,Coolbet,12018,-244,202
202101040TOR,bwin,12017,-238,195
202101040TOR,bet365,12016,-244,200
202101040TOR,GGBET,12019,-217,174
202101040MIA,William Hill,12014,-435,359
202101040MIA,Unibet,12013,-476,370
202101040TOR,bet-at-home,12015,-256,195
202101050LAC,bwin,11927,-303,240
202101050DEN,bet365,11935,-667,475
202101050DEN,bet-at-home,11934,-714,459
202101050LAC,Unibet,11932,-303,245
202101050LAC,Pinnacle,11931,-278,241
202101050LAC,Marathonbet,11930,-294,258
202101050LAC,GGBET,11929,-303,235
202101050LAC,Coolbet,11928,-294,245
202101050LAC,bet365,11926,-323,260
202101050POR,bet-at-home,11916,-588,390
202101050POR,William Hill,11924,-455,370
202101050POR,Unibet,11923,-455,350
202101050POR,Pinnacle,11922,-435,353
202101050POR,Marathonbet,11921,-435,370
202101050POR,GGBET,11920,-435,322
202101050POR,Coolbet,11919,-417,334
202101050POR,bwin,11918,-455,350
202101050POR,bet365,11917,-455,350
202101050DEN,bwin,11936,-625,450
202101050LAC,bet-at-home,11925,-357,260
202101050DEN,Coolbet,11937,-667,508
202101050LAC,William Hill,11933,-303,250
202101050DEN,Marathonbet,11939,-556,540
202101050DEN,GGBET,11938,-588,412
202101050BRK,William Hill,11960,160,-189
202101050BRK,Unibet,11959,160,-189
202101050BRK,Pinnacle,11958,159,-179
202101050BRK,Marathonbet,11957,163,-182
202101050BRK,GGBET,11956,150,-185
202101050BRK,Coolbet,11955,148,-172
202101050BRK,bet365,11953,160,-182
202101050BRK,bet-at-home,11952,147,-189
202101050MEM,William Hill,11951,359,-435
202101050MEM,Unibet,11950,350,-455
202101050BRK,bwin,11954,154,-189
202101050MEM,Marathonbet,11948,355,-417
202101050MEM,GGBET,11947,322,-435
202101050MEM,Coolbet,11946,369,-455
202101050DEN,Pinnacle,11940,-588,463
202101050MEM,bwin,11945,359,-500
202101050MEM,bet365,11944,325,-435
202101050MEM,bet-at-home,11943,380,-588
202101050DEN,William Hill,11942,-667,475
202101050MEM,Pinnacle,11949,351,-417
202101050DEN,Unibet,11941,-667,459
202101060MIL,Pinnacle,11850,-769,581
202101060MIL,Marathonbet,11849,-714,560
202101060MIL,GGBET,11848,-769,505
202101060MIL,bet-at-home,11844,-833,500
202101060MIL,bwin,11846,-625,450
202101060MIL,bet365,11845,-833,550
202101060PHO,William Hill,11843,-149,129
202101060MIL,Unibet,11851,-833,575
202101060MIL,Coolbet,11847,-909,635
202101060MIL,William Hill,11852,-909,600
202101060ATL,bet-at-home,11862,-244,185
202101060NOP,bet365,11854,-370,280
202101060NOP,bwin,11855,-333,260
202101060NOP,Coolbet,11856,-345,287
202101060NOP,GGBET,11857,-357,272
202101060NOP,Marathonbet,11858,-323,280
202101060NOP,Pinnacle,11859,-333,282
202101060NOP,Unibet,11860,-333,270
202101060NOP,William Hill,11861,-345,285
202101060PHO,Unibet,11842,-147,123
202101060ATL,bet365,11863,-244,200
202101060NOP,bet-at-home,11853,-417,295
202101060PHO,Pinnacle,11841,-147,131
202101060SAC,GGBET,11830,-294,229
202101060PHO,GGBET,11839,-159,129
202101060ATL,bwin,11864,-250,200
202101060GSW,bet-at-home,11817,170,-222
202101060GSW,bet365,11818,179,-222
202101060GSW,bwin,11819,170,-208
202101060GSW,Coolbet,11820,179,-213
202101060GSW,GGBET,11821,174,-217
202101060GSW,Marathonbet,11822,191,-192
202101060GSW,Unibet,11824,170,-208
202101060GSW,William Hill,11825,185,-213
202101060SAC,bet-at-home,11826,-303,225
202101060SAC,bet365,11827,-294,235
202101060SAC,bwin,11828,-286,229
202101060SAC,Coolbet,11829,-270,227
202101060SAC,Marathonbet,11831,-278,244
202101060SAC,Pinnacle,11832,-270,231
202101060SAC,Unibet,11833,-286,229
202101060SAC,William Hill,11834,-278,235
202101060PHO,bet-at-home,11835,-154,120
202101060PHO,bet365,11836,-152,129
202101060PHO,bwin,11837,-149,125
202101060PHO,Coolbet,11838,-159,137
202101060PHO,Marathonbet,11840,-145,129
202101060ATL,Coolbet,11865,-233,197
202101060GSW,Pinnacle,11823,183,-204
202101060ATL,Marathonbet,11867,-217,193
202101060IND,Marathonbet,11894,-133,120
202101060IND,Pinnacle,11895,-141,127
202101060IND,Unibet,11896,-143,123
202101060IND,William Hill,11897,-145,125
202101060ORL,bet-at-home,11898,-217,165
202101060ORL,bet365,11899,-222,179
202101060ORL,bwin,11900,-208,170
202101060ORL,Coolbet,11901,-208,177
202101060ORL,Marathonbet,11903,-208,185
202101060ORL,Pinnacle,11904,-200,177
202101060IND,GGBET,11893,-145,118
202101060ORL,Unibet,11905,-192,160
202101060PHI,bet-at-home,11907,-278,210
202101060PHI,bet365,11908,-263,215
202101060PHI,bwin,11909,-250,200
202101060PHI,Coolbet,11910,-270,225
202101060PHI,GGBET,11911,-286,223
202101060PHI,Marathonbet,11912,-256,225
202101060PHI,Pinnacle,11913,-250,218
202101060PHI,Unibet,11914,-263,215
202101060PHI,William Hill,11915,-270,229
202101060ATL,GGBET,11866,-250,198
202101060ORL,William Hill,11906,-200,175
202101060IND,Coolbet,11892,-147,127
202101060ORL,GGBET,11902,-213,170
202101060IND,bet365,11890,-147,125
202101060ATL,Pinnacle,11868,-222,197
202101060IND,bwin,11891,-149,125
202101060ATL,William Hill,11870,-244,204
202101060MIA,bet-at-home,11871,-149,116
202101060MIA,bet365,11872,-147,125
202101060MIA,bwin,11873,-139,114
202101060MIA,Coolbet,11874,-154,131
202101060MIA,GGBET,11875,-141,114
202101060MIA,Marathonbet,11876,-135,122
202101060MIA,Pinnacle,11877,-141,125
202101060MIA,Unibet,11878,-135,114
202101060ATL,Unibet,11869,-227,188
202101060NYK,bet-at-home,11880,254,-345
202101060MIA,William Hill,11879,-141,120
202101060NYK,William Hill,11888,265,-323
202101060NYK,Unibet,11887,245,-303
202101060NYK,Pinnacle,11886,267,-312
202101060NYK,Marathonbet,11885,258,-294
202101060IND,bet-at-home,11889,-152,119
202101060NYK,Coolbet,11883,244,-294
202101060NYK,bwin,11882,260,-333
202101060NYK,bet365,11881,260,-323
202101060NYK,GGBET,11884,264,-345
202101070POR,bet365,11791,-500,375
202101070LAL,bwin,11783,-455,333
202101070POR,bet-at-home,11790,-625,420
202101070LAL,William Hill,11789,-400,320
202101070LAL,Unibet,11788,-417,320
202101070LAL,Pinnacle,11787,-385,326
202101070LAL,Marathonbet,11786,-333,290
202101070LAL,GGBET,11785,-435,322
202101070LAL,Coolbet,11784,-400,323
202101070LAL,bet365,11782,-400,320
202101070DEN,Marathonbet,11777,-141,127
202101070DEN,William Hill,11780,-145,125
202101070DEN,Unibet,11779,-137,116
202101070DEN,Pinnacle,11778,-139,125
202101070DEN,GGBET,11776,-141,114
202101070DEN,Coolbet,11775,-135,117
202101070DEN,bwin,11774,-139,114
202101070DEN,bet365,11773,-141,120
202101070DEN,bet-at-home,11772,-145,114
202101070POR,bwin,11792,-500,375
202101070LAL,bet-at-home,11781,-476,330
202101070POR,Coolbet,11793,-476,379
202101070POR,Pinnacle,11796,-455,376
202101070POR,Marathonbet,11795,-476,400
202101070BRK,William Hill,11816,165,-185
202101070BRK,Unibet,11815,148,-179
202101070BRK,Pinnacle,11814,161,-179
202101070BRK,Marathonbet,11813,163,-164
202101070BRK,GGBET,11812,154,-192
202101070BRK,Coolbet,11811,156,-182
202101070BRK,bwin,11810,145,-175
202101070POR,GGBET,11794,-476,347
202101070BRK,bet-at-home,11808,146,-189
202101070MEM,William Hill,11807,-244,204
202101070BRK,bet365,11809,160,-182
202101070MEM,Pinnacle,11805,-217,192
202101070MEM,Unibet,11806,-200,165
202101070POR,William Hill,11798,-556,425
202101070MEM,bet-at-home,11799,-222,170
202101070MEM,bet365,11800,-233,190
202101070POR,Unibet,11797,-526,400
202101070MEM,Coolbet,11802,-222,189
202101070MEM,GGBET,11803,-213,170
202101070MEM,Marathonbet,11804,-204,181
202101070MEM,bwin,11801,-208,170
202101080SAC,Pinnacle,11706,-105,-105
202101080SAC,Unibet,11707,-104,-114
202101080SAC,William Hill,11708,-105,-115
202101080SAC,Marathonbet,11705,-104,-106
202101080HOU,bet-at-home,11709,-303,225
202101080HOU,bet365,11710,-286,229
202101080HOU,bwin,11711,-286,225
202101080HOU,Coolbet,11712,-294,245
202101080MEM,GGBET,11722,-105,-119
202101080HOU,Marathonbet,11714,-263,231
202101080HOU,Pinnacle,11715,-286,245
202101080HOU,Unibet,11716,-286,235
202101080HOU,William Hill,11717,-278,240
202101080MEM,bet-at-home,11718,-110,-115
202101080MEM,bet365,11719,-105,-116
202101080MEM,bwin,11720,-105,-115
202101080MEM,Coolbet,11721,100,-116
202101080SAC,GGBET,11704,-104,-118
202101080MEM,Marathonbet,11723,100,-112
202101080HOU,GGBET,11713,-286,218
202101080SAC,Coolbet,11703,-110,-105
202101080LAL,bwin,11693,-333,260
202101080SAC,bet365,11701,-105,-116
202101080MEM,Pinnacle,11724,-105,-105
202101080GSW,bet-at-home,11682,204,-278
202101080GSW,bet365,11683,215,-263
202101080GSW,bwin,11684,200,-250
202101080GSW,Coolbet,11685,224,-270
202101080GSW,GGBET,11686,208,-270
202101080GSW,Marathonbet,11687,215,-244
202101080GSW,Pinnacle,11688,224,-256
202101080GSW,Unibet,11689,210,-263
202101080GSW,William Hill,11690,229,-270
202101080LAL,bet-at-home,11691,-476,330
202101080LAL,bet365,11692,-400,320
202101080LAL,Coolbet,11694,-370,305
202101080LAL,GGBET,11695,-385,283
202101080LAL,Marathonbet,11696,-400,345
202101080LAL,Pinnacle,11697,-357,305
202101080LAL,Unibet,11698,-333,270
202101080LAL,William Hill,11699,-400,320
202101080SAC,bet-at-home,11700,-111,-115
202101080SAC,bwin,11702,-105,-115
202101080MEM,Unibet,11725,-106,-111
202101080NYK,bwin,11756,-149,125
202101080MIL,bet-at-home,11727,-256,195
202101080NOP,Unibet,11752,-270,225
202101080NOP,William Hill,11753,-294,245
202101080NYK,bet-at-home,11754,-159,124
202101080NYK,bet365,11755,-156,135
202101080NYK,Coolbet,11757,-156,133
202101080NYK,GGBET,11758,-154,125
202101080NYK,Marathonbet,11759,-149,134
202101080NYK,Pinnacle,11760,-147,131
202101080NYK,Unibet,11761,-143,120
202101080NYK,William Hill,11762,-149,129
202101080DET,bet-at-home,11763,254,-345
202101080DET,bet365,11764,270,-345
202101080DET,bwin,11765,260,-333
202101080DET,Coolbet,11766,273,-333
202101080MEM,William Hill,11726,-105,-115
202101080DET,Marathonbet,11768,264,-303
202101080DET,Pinnacle,11769,265,-312
202101080DET,Unibet,11770,245,-303
202101080DET,William Hill,11771,270,-333
202101080NOP,Pinnacle,11751,-286,249
202101080NOP,Marathonbet,11750,-312,272
202101080DET,GGBET,11767,249,-323
202101080NOP,Coolbet,11748,-286,241
202101080NOP,GGBET,11749,-263,206
202101080MIL,bet365,11728,-244,200
202101080MIL,bwin,11729,-222,179
202101080MIL,GGBET,11731,-238,189
202101080MIL,Marathonbet,11732,-217,215
202101080MIL,Pinnacle,11733,-233,202
202101080MIL,Unibet,11734,-238,195
202101080MIL,William Hill,11735,-244,204
202101080BOS,bet-at-home,11736,-172,134
202101080BOS,bet365,11737,-167,145
202101080MIL,Coolbet,11730,-263,218
202101080BOS,Coolbet,11739,-161,139
202101080BOS,bwin,11738,-161,135
202101080NOP,bet-at-home,11745,-323,235
202101080BOS,William Hill,11744,-164,145
202101080NOP,bet365,11746,-294,235
202101080BOS,Pinnacle,11742,-167,150
202101080BOS,Marathonbet,11741,-172,154
202101080BOS,GGBET,11740,-192,154
202101080BOS,Unibet,11743,-154,127
202101080NOP,bwin,11747,-286,225
202101090MIL,bwin,11630,-400,309
202101090MIL,William Hill,11636,-400,320
202101090MIL,Coolbet,11631,-400,321
202101090MIL,GGBET,11632,-455,334
202101090MIL,Marathonbet,11633,-357,309
202101090MIL,Pinnacle,11634,-400,333
202101090MIL,Unibet,11635,-417,320
202101090MIN,Coolbet,11640,135,-156
202101090MIN,bet365,11638,135,-156
202101090MIN,bwin,11639,125,-149
202101090MIN,GGBET,11641,137,-169
202101090MIN,Marathonbet,11642,143,-159
202101090MIN,Pinnacle,11643,136,-152
202101090MIL,bet365,11629,-400,320
202101090MIN,bet-at-home,11637,127,-161
202101090MIL,bet-at-home,11628,-476,330
202101090SAC,Pinnacle,11616,175,-196
202101090DAL,Unibet,11626,-238,195
202101090MIN,Unibet,11644,123,-147
202101090SAC,bet-at-home,11610,165,-213
202101090SAC,bet365,11611,170,-200
202101090SAC,bwin,11612,170,-208
202101090SAC,Coolbet,11613,168,-196
202101090SAC,GGBET,11614,174,-217
202101090SAC,Marathonbet,11615,188,-189
202101090SAC,Unibet,11617,165,-200
202101090SAC,William Hill,11618,175,-200
202101090DAL,bet365,11620,-244,200
202101090DAL,bwin,11621,-238,195
202101090DAL,Coolbet,11622,-250,210
202101090DAL,GGBET,11623,-244,193
202101090DAL,Marathonbet,11624,-244,216
202101090DAL,Pinnacle,11625,-244,212
202101090DAL,William Hill,11627,-244,204
202101090MIN,William Hill,11645,140,-161
202101090DAL,bet-at-home,11619,-263,195
202101090CHO,bet365,11647,165,-185
202101090WAS,Coolbet,11667,418,-526
202101090WAS,GGBET,11668,394,-556
202101090WAS,Marathonbet,11669,384,-455
202101090WAS,Pinnacle,11670,421,-526
202101090WAS,Unibet,11671,430,-588
202101090PHI,William Hill,11681,750,-1250
