,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201911230IND,70.93023255813954,72.97297297297297,72.97297297297297,71.42857142857143,71.91011235955057,72.45179063360881,72.97297297297297,73.54497354497354,73.54497354497354,73.54497354497354,31.347962382445143,31.25,31.54574132492113,31.05590062111801,31.15264797507788,31.746031746031743,30.3951367781155,32.6797385620915,30.76923076923077,31.25,0.6935029758722692,0.7001620745542949,0.6981809282975774,0.696969696969697,0.6977312865099851,0.6953292206974695,0.7059524755622666,0.6923527688250806,0.705033164260632,0.7017986746607763,0.30649702412773083,0.29983792544570503,0.3018190717024227,0.303030303030303,0.3022687134900149,0.3046707793025305,0.29404752443773347,0.30764723117491943,0.29496683573936794,0.2982013253392237
201911230MEM,25.906735751295333,28.24858757062147,28.653295128939828,25.64102564102564,25.188916876574307,27.77777777777778,25.31645569620253,26.385224274406333,26.31578947368421,29.411764705882355,78.11816192560175,75.72815533980582,76.35933806146572,76.905311778291,78.11816192560175,75.72815533980582,78.11816192560175,79.38144329896907,78.72340425531915,75.18610421836229,0.24904360715414542,0.2716817894070479,0.2728556961045495,0.2500433100421551,0.2438256619840046,0.26836894215737367,0.24475805371823367,0.24946634776123244,0.2505330490405117,0.28118894780909853,0.7509563928458546,0.7283182105929521,0.7271443038954505,0.7499566899578449,0.7561743380159954,0.7316310578426264,0.7552419462817664,0.7505336522387677,0.7494669509594883,0.7188110521909016
201911230MIL,90.9090909090909,90.08919722497522,91.74236168455822,90.08919722497522,91.74236168455822,92.5925925925926,92.5925925925926,93.4597776324395,91.74236168455822,91.74236168455822,11.627906976744184,13.88888888888889,13.262599469496022,12.21001221001221,11.750881316098708,10.526315789473683,11.76470588235294,12.135922330097088,12.5,12.5,0.8865979381443299,0.8664248457729885,0.8736954966343135,0.8806441195640731,0.8864575021963113,0.8979206049149339,0.8872651356993737,0.8850718132044895,0.8800871373403307,0.8800871373403307,0.11340206185567009,0.13357515422701158,0.1263045033656865,0.11935588043592694,0.11354249780368868,0.10207939508506615,0.11273486430062629,0.11492818679551052,0.11991286265966927,0.11991286265966927
201911230MIN,64.53900709219859,66.21621621621621,68.45425867507886,65.39792387543253,63.63636363636363,66.66666666666666,64.91228070175438,64.53900709219859,64.53900709219859,67.53246753246754,37.735849056603776,37.735849056603776,37.03703703703704,37.17472118959108,39.0625,37.735849056603776,37.735849056603776,41.49377593360996,38.46153846153847,37.03703703703704,0.6310349339264686,0.6369879813588422,0.648909070771957,0.6375766544186805,0.6196403872752421,0.6385542168674698,0.6323766526926798,0.6086703116760567,0.6265889830508474,0.6458141674333027,0.3689650660735313,0.36301201864115773,0.35109092922804297,0.36242334558131956,0.380359612724758,0.3614457831325302,0.36762334730732027,0.3913296883239432,0.3734110169491526,0.35418583256669733
201911230NYK,44.05286343612335,44.05286343612335,47.16981132075472,43.66812227074236,44.05286343612335,44.05286343612335,44.44444444444444,46.2962962962963,44.44444444444444,44.44444444444444,59.83935742971887,59.18367346938776,58.50622406639005,58.8477366255144,58.50622406639005,60.31746031746032,59.18367346938776,59.51417004048582,59.51417004048582,59.83935742971887,0.42402465814076257,0.4267177566837934,0.4463624240628241,0.4259645555419216,0.42953642148038573,0.4220822725445531,0.42888402625820565,0.4375398568695529,0.42752055387278237,0.42618741976893454,0.5759753418592374,0.5732822433162066,0.5536375759371759,0.5740354444580784,0.5704635785196144,0.5779177274554469,0.5711159737417943,0.562460143130447,0.5724794461272177,0.5738125802310655
201911230PHI,68.05111821086261,69.41896024464832,68.94409937888199,68.45425867507886,69.41896024464832,70.93023255813954,68.94409937888199,70.41420118343196,69.96996996996997,67.53246753246754,34.36426116838488,34.48275862068966,36.101083032490976,34.129692832764505,33.44481605351171,33.33333333333333,34.48275862068966,35.842293906810035,34.48275862068966,37.03703703703704,0.6644619062422948,0.6681213843499441,0.6563280466198476,0.6672998814034278,0.6748630348105357,0.6802973977695168,0.6665976392627874,0.6626813836051176,0.6698721126202042,0.6458141674333027,0.33553809375770505,0.33187861565005583,0.34367195338015244,0.3327001185965722,0.3251369651894644,0.31970260223048325,0.33340236073721274,0.3373186163948823,0.33012788737979576,0.35418583256669733
201911230UTA,68.45425867507886,69.41896024464832,70.93023255813954,68.94409937888199,68.94409937888199,69.41896024464832,68.94409937888199,69.96996996996997,69.96996996996997,68.94409937888199,33.89830508474576,33.670033670033675,34.602076124567475,33.670033670033675,33.89830508474576,34.72222222222222,34.48275862068966,36.101083032490976,34.48275862068966,35.842293906810035,0.6688084417280469,0.673388667485692,0.6721186472987914,0.671877229094911,0.6703859146279046,0.6665850972715038,0.6665976392627874,0.659651884179434,0.6698721126202042,0.6579489685355542,0.3311915582719532,0.326611332514308,0.3278813527012086,0.328122770905089,0.32961408537209536,0.3334149027284963,0.33340236073721274,0.34034811582056607,0.33012788737979576,0.3420510314644458
201911240DEN,85.46511627906976,86.96219035202087,84.7560975609756,86.20689655172413,86.20689655172413,86.96219035202087,86.96219035202087,90.08919722497522,86.96219035202087,85.46511627906976,16.94915254237288,17.123287671232877,20.242914979757085,16.666666666666664,17.035775127768314,16.666666666666664,17.391304347826086,15.974440894568689,17.391304347826086,19.047619047619047,0.8345039930722601,0.8354882160659591,0.8072085204429501,0.8379888268156426,0.8349928876244666,0.8391696372405116,0.8333423868759846,0.8493881486833031,0.8333423868759846,0.8177483443708609,0.1654960069277398,0.16451178393404084,0.1927914795570498,0.16201117318435754,0.16500711237553345,0.1608303627594883,0.16665761312401542,0.15061185131669685,0.16665761312401542,0.1822516556291391
201911240HOU,68.05111821086261,68.94409937888199,70.41420118343196,68.45425867507886,69.41896024464832,68.45425867507886,68.94409937888199,68.45425867507886,70.41420118343196,69.41896024464832,34.36426116838488,34.24657534246575,35.08771929824561,34.129692832764505,33.44481605351171,35.842293906810035,34.48275862068966,37.59398496240601,33.89830508474576,35.08771929824561,0.6644619062422948,0.6681233509234829,0.667421037095346,0.6672998814034278,0.6748630348105357,0.6563424866927571,0.6665976392627874,0.6455011071101071,0.6750312469954812,0.6642538117973202,0.33553809375770505,0.33187664907651715,0.3325789629046541,0.3327001185965722,0.3251369651894644,0.3436575133072428,0.33340236073721274,0.35449889288989284,0.3249687530045188,0.3357461882026798
201911240LAC,89.28188638799571,90.08919722497522,91.74236168455822,89.28188638799571,90.08919722497522,90.9090909090909,91.74236168455822,93.4597776324395,90.9090909090909,91.74236168455822,12.987012987012983,13.79310344827586,13.75515818431912,13.333333333333334,12.886597938144329,12.5,12.5,12.468827930174564,13.333333333333334,13.333333333333334,0.8730111200337548,0.867223739184788,0.8696162885969702,0.8700647587215375,0.8748579904847423,0.8791208791208791,0.8800871373403307,0.8822902665059223,0.872093023255814,0.8731073505527323,0.12698887996624514,0.13277626081521202,0.13038371140302996,0.1299352412784625,0.12514200951525764,0.12087912087912088,0.11991286265966927,0.11770973349407757,0.12790697674418605,0.12689264944726777
201911240NYK,46.728971962616825,45.87155963302752,46.728971962616825,46.08294930875576,46.08294930875576,45.87155963302752,46.728971962616825,48.54368932038835,46.728971962616825,45.45454545454545,55.947136563876654,58.15899581589959,58.8477366255144,56.52173913043478,56.52173913043478,58.50622406639005,57.44680851063831,57.44680851063831,57.44680851063831,58.8477366255144,0.4551104695456915,0.4409431386295708,0.44260682670940954,0.4491310290958797,0.4491310290958797,0.439476275575331,0.44855888528345095,0.45800038978756574,0.44855888528345095,0.43579626972740315,0.5448895304543085,0.5590568613704291,0.5573931732905905,0.5508689709041203,0.5508689709041203,0.5605237244246691,0.551441114716549,0.5419996102124343,0.551441114716549,0.5642037302725968
201911240WAS,56.14035087719298,56.14035087719298,62.121212121212125,56.896551724137936,56.14035087719298,57.80590717299579,56.52173913043478,57.44680851063831,56.896551724137936,57.08154506437768,46.08294930875576,46.728971962616825,42.91845493562232,45.662100456621005,46.2962962962963,46.2962962962963,47.61904761904761,49.01960784313725,47.61904761904761,47.61904761904761,0.549193293261626,0.5457443417277654,0.5914071689469448,0.5547708605204575,0.5480494766888677,0.5552803422652557,0.5427435387673956,0.539576802507837,0.5443833464257659,0.5451883661916845,0.4508067067383739,0.4542556582722347,0.40859283105305516,0.44522913947954246,0.4519505233111323,0.4447196577347444,0.4572564612326043,0.4604231974921629,0.45561665357423403,0.4548116338083154
201911250ATL,38.16793893129771,37.03703703703704,40.48582995951417,37.59398496240601,37.03703703703704,38.02281368821293,37.03703703703704,39.68253968253968,38.46153846153847,40.81632653061224,64.53900709219859,65.75342465753424,64.91228070175438,64.91228070175438,65.75342465753424,65.75342465753424,65.39792387543253,66.21621621621621,64.53900709219859,63.63636363636363,0.3716198408096568,0.36031589338598224,0.3841229193341869,0.3667481662591687,0.36031589338598224,0.36639229070467777,0.3615663705742525,0.3747214907838768,0.3734110169491526,0.39076376554174064,0.6283801591903432,0.6396841066140178,0.615877080665813,0.6332518337408313,0.6396841066140178,0.6336077092953222,0.6384336294257476,0.6252785092161232,0.6265889830508474,0.6092362344582594
201911250BOS,70.93023255813954,70.41420118343196,74.09326424870466,71.42857142857143,70.41420118343196,70.93023255813954,71.42857142857143,70.93023255813954,71.42857142857143,73.54497354497354,31.347962382445143,32.467532467532465,30.959752321981423,31.05590062111801,32.362459546925564,33.33333333333333,32.25806451612903,34.84320557491289,32.25806451612903,31.25,0.6935029758722692,0.6844188825814163,0.705294018842859,0.696969696969697,0.6851185929086472,0.6802973977695168,0.6888888888888889,0.6705864327574981,0.6888888888888889,0.7017986746607763,0.30649702412773083,0.3155811174185838,0.2947059811571409,0.303030303030303,0.31488140709135287,0.31970260223048325,0.31111111111111106,0.32941356724250204,0.31111111111111106,0.2982013253392237
201911250CHI,51.21951219512195,53.48837209302325,50.73891625615764,50.24875621890548,50.0,50.98039215686274,51.21951219512195,51.45631067961165,51.21951219512195,51.21951219512195,50.98039215686274,50.495049504950494,54.54545454545454,52.38095238095239,52.38095238095239,52.83018867924528,53.48837209302325,54.337899543379,53.70370370370371,53.48837209302325,0.5011698642957417,0.5143932683790965,0.48192258613356026,0.48961218836565096,0.4883720930232558,0.4910905203136137,0.4891657638136511,0.48638115990613473,0.48816185966422726,0.4891657638136511,0.4988301357042583,0.48560673162090345,0.5180774138664398,0.510387811634349,0.5116279069767442,0.5089094796863863,0.5108342361863488,0.5136188400938653,0.5118381403357727,0.5108342361863488
201911250CLE,52.83018867924528,53.271028037383175,56.14035087719298,53.48837209302325,52.60663507109005,53.271028037383175,53.48837209302325,54.54545454545454,53.70370370370371,56.14035087719298,49.50495049504951,50.73891625615764,49.50495049504951,49.01960784313725,50.0,51.45631067961165,51.21951219512195,51.45631067961165,51.21951219512195,49.01960784313725,0.5162468054034318,0.5121724504249292,0.5314041433738901,0.521797153024911,0.5127020785219399,0.5086640097036909,0.5108342361863488,0.514571190674438,0.5118381403357727,0.533856722276742,0.4837531945965681,0.48782754957507085,0.46859585662610986,0.478202846975089,0.48729792147806006,0.49133599029630914,0.4891657638136511,0.4854288093255621,0.48816185966422726,0.46614327772325814
201911250DET,64.53900709219859,63.63636363636363,65.75342465753424,65.39792387543253,65.39792387543253,64.53900709219859,65.39792387543253,66.21621621621621,65.75342465753424,66.66666666666666,37.735849056603776,40.32258064516129,39.68253968253968,37.17472118959108,37.3134328358209,40.32258064516129,37.03703703703704,39.68253968253968,37.45318352059925,37.735849056603776,0.6310349339264686,0.61212976022567,0.6236337389152402,0.6375766544186805,0.6367156074014482,0.6154685284171485,0.6384336294257476,0.6252785092161232,0.6371047922052099,0.6385542168674698,0.3689650660735313,0.38787023977433005,0.37636626108475973,0.36242334558131956,0.36328439259855194,0.38453147158285145,0.3615663705742525,0.3747214907838768,0.36289520779479023,0.3614457831325302
201911250GSW,28.901734104046245,28.57142857142857,29.239766081871345,28.57142857142857,28.57142857142857,29.850746268656717,28.57142857142857,29.15451895043732,28.57142857142857,29.411764705882355,73.54497354497354,74.61928934010153,75.72815533980582,74.09326424870466,74.09326424870466,74.09326424870466,75.18610421836229,76.905311778291,75.72815533980582,75.18610421836229,0.2821148162522017,0.2768798313422347,0.2785590653396798,0.2782984859408796,0.2782984859408796,0.2871810133174615,0.27536727024256913,0.27488747389203844,0.27393617021276595,0.28118894780909853,0.7178851837477983,0.7231201686577653,0.7214409346603201,0.7217015140591204,0.7217015140591204,0.7128189866825384,0.7246327297574309,0.7251125261079615,0.726063829787234,0.7188110521909016
201911250IND,81.98198198198197,81.30841121495327,81.98198198198197,81.98198198198197,82.63888888888889,84.02555910543131,81.30841121495327,86.20689655172413,83.33333333333334,81.98198198198197,21.008403361344534,22.727272727272727,23.52941176470588,20.66115702479339,20.53388090349076,20.40816326530612,22.22222222222222,19.569471624266143,21.052631578947366,22.22222222222222,0.7960158776830344,0.7815434871376071,0.7769964841788046,0.7987088350500509,0.8009757715644132,0.8045826309546108,0.7853560682046139,0.8149920255183413,0.7983193277310925,0.7867435158501441,0.20398412231696558,0.21845651286239282,0.22300351582119537,0.20129116494994925,0.19902422843558665,0.19541736904538926,0.21464393179538618,0.1850079744816587,0.2016806722689075,0.21325648414985593
201911250MIA,85.46511627906976,85.46511627906976,86.20689655172413,84.7560975609756,84.7560975609756,86.20689655172413,86.96219035202087,87.71498771498771,86.96219035202087,85.46511627906976,18.34862385321101,18.587360594795538,19.305019305019304,18.01801801801802,18.38235294117647,17.391304347826086,17.391304347826086,18.587360594795538,17.391304347826086,19.047619047619047,0.8232543801058418,0.8213655152358598,0.8170347003154574,0.8246833074990647,0.8217701269344462,0.8321273516642547,0.8333423868759846,0.8251462842511363,0.8333423868759846,0.8177483443708609,0.17674561989415816,0.17863448476414015,0.1829652996845426,0.1753166925009354,0.17822987306555385,0.1678726483357453,0.16665761312401542,0.17485371574886366,0.16665761312401542,0.1822516556291391
201911250MIL,81.30841121495327,81.30841121495327,81.98198198198197,80.65764023210832,80.65764023210832,81.98198198198197,81.30841121495327,83.33333333333334,81.30841121495327,81.98198198198197,22.421524663677133,22.88329519450801,23.04147465437788,21.978021978021975,22.727272727272727,21.78649237472767,22.22222222222222,22.421524663677133,23.52941176470588,22.22222222222222,0.7838471172881903,0.7803731603686447,0.7806063960153378,0.7858636900200883,0.7801683816651076,0.7900470975429835,0.7853560682046139,0.7879858657243817,0.7755637126376508,0.7867435158501441,0.21615288271180966,0.21962683963135532,0.21939360398466223,0.21413630997991176,0.21983161833489243,0.2099529024570164,0.21464393179538618,0.21201413427561838,0.22443628736234922,0.21325648414985593
