,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
Bookmaker,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201703200HOU,HOU,HOU,DEN,8:00p,"Toyota Center, Houston, Texas",35,27,32,31,[],125,1,2.0,"['arizatr01', 'hardeja01', 'beverpa01', 'capelca01', 'anderry01', 'gordoer01', 'hilarne01', 'willilo02', 'dekkesa01', 'harremo01', 'brownbo02', 'wiltjky01']","[48, 22]",2,28,37,32,27,[],124,-1,2.0,"['jokicni01', 'harriga01', 'hernaju01', 'nelsoja01', 'plumlma01', 'bartowi01', 'murraja01', 'farieke01', 'mudiaem01', 'millemi01', 'hibbero01', 'beaslma01', 'arthuda01']","[33, 36]",0,conference
201703200IND,IND,IND,UTA,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",28,23,29,27,[],107,-1,1.0,"['teaguje01', 'georgpa01', 'turnemy01', 'youngth01', 'milescj01', 'ellismo01', 'allenla01', 'robingl02', 'brookaa01', 'jeffeal01', 'chrisra01', 'stuckro01', 'serapke01']","[35, 34]",0,23,23,24,30,[],100,-2,2.0,"['hillge01', 'goberru01', 'haywago01', 'johnsjo02', 'hoodro01', 'inglejo01', 'burksal01', 'diawbo01', 'witheje01', 'netora01', 'exumda01', 'lylestr01', 'bolomjo01']","[43, 27]",1,none
201703200LAC,LAC,LAC,NYK,10:30p,"STAPLES Center, Los Angeles, California",29,34,34,17,[],114,1,2.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'feltora01', 'speigma01', 'piercpa01', 'bassbr01', 'johnswe01', 'anderal01']","[41, 29]",1,23,30,19,33,[],105,-1,4.0,"['porzikr01', 'rosede01', 'anthoca01', 'leeco01', 'hernawi01', 'holidju01', 'bakerro01', 'plumlma02', 'kuzmimi01', 'thomala01', 'randlch01', 'vujacsa01', 'oquinky01']","[27, 42]",0,none
201703200OKC,GSW,OKC,GSW,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",22,17,27,29,[],95,5,2.0,"['oladivi01', 'westbru01', 'roberan03', 'adamsst01', 'gibsota01', 'kanteen01', 'chrisse01', 'abrinal01', 'grantje01', 'mcderdo01', 'sabondo01', 'coleno01', 'collini01']","[40, 29]",0,25,34,33,19,[],111,3,2.0,"['thompkl01', 'curryst01', 'greendr01', 'mccawpa01', 'pachuza01', 'iguodan01', 'barnema02', 'clarkia01', 'livinsh01', 'westda01', 'mcgeeja01', 'mcadoja01', 'looneke01']","[55, 14]",3,conference
201703200ORL,ORL,ORL,PHI,7:00p,"Amway Center, Orlando, Florida",25,16,33,24,[],112,1,3.0,"['fournev01', 'vucevni01', 'rosste01', 'gordoaa01', 'paytoel01', 'meeksjo01', 'hezonma01', 'augusdj01', 'biyombi01', 'greenje02', 'watsocj01', 'wilcocj01', 'rudezda01']","[25, 45]",2,26,30,27,15,[],109,2,1.0,"['covinro01', 'holmeri01', 'mccontj01', 'saricda01', 'luwawti01', 'stausni01', 'anderju01', 'rodrise01', 'longsh01', 'splitti01', 'okafoja01', 'hendege02']","[26, 43]",1,conference
201703210BRK,BRK,BRK,DET,7:30p,"Barclays Center, Brooklyn, New York",22,28,24,24,[],98,-2,2.0,"['lopezbr01', 'dinwisp01', 'holliro01', 'leverca01', 'foyera01', 'whiteis01', 'acyqu01', 'mcdankj01', 'goodwar01', 'booketr01', 'nichoan01', 'linje01', 'hamilju01']","[13, 56]",1,31,13,21,31,[],96,1,2.0,"['morrima03', 'harrito02', 'caldwke01', 'drumman01', 'jacksre01', 'smithis01', 'leuerjo01', 'baynear01', 'bullore01', 'udrihbe01', 'marjabo01', 'johnsst04', 'hillida01']","[34, 36]",0,conference
201703210DAL,GSW,DAL,GSW,8:30p,"American Airlines Center, Dallas, Texas",30,20,21,16,[],87,1,2.0,"['barneha02', 'matthwe02', 'nowitdi01', 'curryse01', 'ferreyo01', 'bareajo01', 'noelne01', 'finnedo01', 'harride01', 'mejrisa01', 'poweldw01', 'brussni01', 'harrima01']","[30, 39]",0,28,34,29,21,[],112,4,1.0,"['thompkl01', 'mccawpa01', 'curryst01', 'greendr01', 'pachuza01', 'clarkia01', 'barnema02', 'livinsh01', 'westda01', 'mcgeeja01', 'mcadoja01', 'looneke01']","[56, 14]",2,conference
201703210LAL,LAC,LAL,LAC,10:30p,"STAPLES Center, Los Angeles, California",24,16,34,35,[],109,-5,2.0,"['ingrabr01', 'clarkjo01', 'russeda01', 'zubaciv01', 'randlju01', 'nwabada01', 'breweco01', 'robinth01', 'nancela02', 'blackta01', 'ennisty01', 'artesro01', 'youngni01']","[20, 50]",1,33,37,38,25,[],133,2,1.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'riverau01', 'crawfja01', 'feltora01', 'speigma01', 'bassbr01', 'piercpa01', 'johnswe01', 'anderal01']","[42, 29]",1,division
201703210MIA,MIA,MIA,PHO,7:30p,"AmericanAirlines Arena, Miami, Florida",23,36,25,28,[],112,-1,2.0,"['richajo01', 'whiteha01', 'dragigo01', 'mcgruro01', 'babbilu01', 'johnsty01', 'ellinwa01', 'johnsja01', 'reedwi02', 'whiteok01', 'waitedi01', 'hasleud01']","[34, 36]",0,26,20,17,34,[],97,-4,2.0,"['ulisty01', 'chrisma01', 'lenal01', 'bookede01', 'warretj01', 'dudleja01', 'jonesde02', 'barbole01', 'eddieja01', 'willial03', 'knighbr03', 'chandty01', 'bledser01']","[22, 48]",1,none
201703210MIN,SAS,MIN,SAS,9:30p,"Target Center, Minneapolis, Minnesota",23,28,16,26,[],93,-3,2.0,"['townska01', 'wiggian01', 'dienggo01', 'rubiori01', 'rushbr01', 'dunnkr01', 'muhamsh01', 'casspom01', 'jonesty01', 'aldrico01', 'paynead01', 'hilljo01', 'bjeline01']","[28, 41]",0,25,17,31,27,[],100,1,2.0,"['aldrila01', 'greenda02', 'leonaka01', 'parketo01', 'dedmode01', 'gasolpa01', 'millspa02', 'ginobma01', 'simmojo02', 'bertada01', 'anderky01', 'forbebr01', 'anthojo01']","[53, 16]",3,conference
201703210NOP,NOP,NOP,MEM,8:00p,"Smoothie King Center, New Orleans, Louisiana",21,13,32,29,[],95,2,2.0,"['holidjr01', 'davisan02', 'couside01', 'hillso01', 'fraziti01', 'mooreet01', 'crawfjo02', 'ajincal01', 'motiedo01', 'cookqu01', 'cunnida01', 'asikom01']","[29, 41]",1,23,18,13,28,[],82,4,3.0,"['gasolma01', 'cartevi01', 'conlemi01', 'greenja01', 'seldewa01', 'danietr01', 'harrian01', 'wrighbr03', 'randoza01', 'ennisja01', 'parsoch01', 'allento01']","[40, 30]",2,division
201703210POR,MIL,POR,MIL,10:00p,"Moda Center, Portland, Oregon",21,14,28,27,[],90,3,2.0,"['lillada01', 'mccolcj01', 'harklma01', 'vonleno01', 'nurkiju01', 'crabbal01', 'aminual01', 'turneev01', 'leoname01', 'napiesh01', 'connapa01', 'laymaja01']","[32, 37]",0,18,30,19,26,[],93,-1,3.0,"['antetgi01', 'snellto01', 'middlkh01', 'brogdma01', 'makerth01', 'dellama01', 'monrogr01', 'terryja01', 'hensojo01', 'teletmi01', 'hawessp01', 'joneste01', 'vaughra01']","[34, 35]",1,none
201703210TOR,TOR,TOR,CHI,7:00p,"Air Canada Centre, Toronto, Canada",27,27,25,34,[],122,2,2.0,"['derozde01', 'josepco01', 'ibakase01', 'valanjo01', 'carrode01', 'tuckepj01', 'pattepa01', 'vanvlfr01', 'powelno01', 'poeltja01', 'wrighde01', 'noguelu01']","[41, 29]",0,31,28,35,19,[],120,1,3.0,"['butleji01', 'zipsepa01', 'rondora01', 'mirotni01', 'lopezro01', 'valende01', 'portibo01', 'feliccr01', 'cartemi01', 'lauvejo01', 'morroan01', 'grantje02', 'canaais01']","[33, 37]",2,conference
201703220BOS,BOS,BOS,IND,7:30p,"TD Garden, Boston, Massachusetts",21,28,39,21,[],109,1,2.0,"['bradlav01', 'crowdja01', 'thomais02', 'horfoal01', 'johnsam01', 'olynyke01', 'smartma01', 'brownja02', 'zellety01', 'youngja01', 'roziete01', 'jerebjo01', 'greenge01']","[45, 26]",2,19,23,32,26,[],100,1,2.0,"['georgpa01', 'teaguje01', 'turnemy01', 'youngth01', 'milescj01', 'ellismo01', 'allenla01', 'brookaa01', 'jeffeal01', 'chrisra01', 'robingl02', 'stuckro01', 'serapke01']","[36, 34]",0,conference
201703220CHI,CHI,CHI,DET,8:00p,"United Center, Chicago, Illinois",32,27,32,26,[],117,-1,1.0,"['mirotni01', 'butleji01', 'zipsepa01', 'lauvejo01', 'rondora01', 'portibo01', 'valende01', 'cartemi01', 'grantje02', 'morroan01', 'canaais01', 'payneca01', 'lopezro01']","[33, 38]",1,23,30,20,22,[],95,-1,1.0,"['morrima03', 'harrito02', 'caldwke01', 'drumman01', 'smithis01', 'jacksre01', 'leuerjo01', 'johnsst04', 'bullore01', 'baynear01', 'marjabo01', 'hillida01', 'udrihbe01']","[34, 37]",2,division
201703220DEN,DEN,DEN,CLE,9:00p,"Pepsi Center, Denver, Colorado",34,39,28,25,[],126,-2,2.0,"['chandwi01', 'harriga01', 'jokicni01', 'nelsoja01', 'plumlma01', 'bartowi01', 'murraja01', 'farieke01', 'hernaju01', 'arthuda01', 'mudiaem01', 'millemi01', 'hibbero01']","[33, 37]",0,31,28,31,23,[],113,1,3.0,"['jamesle01', 'irvinky01', 'thomptr01', 'loveke01', 'smithjr01', 'fryech01', 'willide01', 'korveky01', 'shumpim01', 'jefferi01', 'willide02', 'liggide01', 'jonesja02']","[46, 23]",1,none
201703220OKC,OKC,OKC,PHI,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",29,34,32,27,[],122,-1,2.0,"['oladivi01', 'westbru01', 'adamsst01', 'roberan03', 'gibsota01', 'abrinal01', 'kanteen01', 'sabondo01', 'chrisse01', 'mcderdo01', 'grantje01', 'collini01', 'coleno01']","[40, 30]",1,22,28,20,27,[],97,-1,2.0,"['luwawti01', 'saricda01', 'covinro01', 'mccontj01', 'okafoja01', 'stausni01', 'rodrise01', 'anderju01', 'holmeri01', 'hendege02', 'longsh01', 'bayleje01']","[26, 44]",0,none
201703220ORL,CHO,ORL,CHO,7:00p,"Amway Center, Orlando, Florida",27,27,28,20,[],102,2,2.0,"['paytoel01', 'rosste01', 'fournev01', 'vucevni01', 'gordoaa01', 'hezonma01', 'biyombi01', 'meeksjo01', 'watsocj01', 'augusdj01', 'zimmest01', 'wilcocj01', 'rudezda01']","[26, 45]",0,21,27,29,32,[],109,2,2.0,"['willima02', 'walkeke02', 'batumni01', 'zelleco01', 'kiddgmi01', 'kaminfr01', 'belinma01', 'lambje01', 'weberbr01', 'woodch01', 'roberbr01', 'obryajo01', 'grahatr01']","[31, 39]",3,division
201703220SAC,MIL,SAC,MIL,10:30p,"Golden 1 Center, Sacramento, California",24,26,25,23,[],98,-2,3.0,"['hieldbu01', 'labissk01', 'collida01', 'caulewi01', 'afflaar01', 'templga01', 'papagge01', 'evansty01', 'tollian01', 'mclembe01', 'gallola01', 'koufoko01', 'lawsoty01']","[27, 43]",0,25,44,21,26,[],116,1,1.0,"['antetgi01', 'middlkh01', 'brogdma01', 'snellto01', 'makerth01', 'terryja01', 'monrogr01', 'teletmi01', 'dellama01', 'hawessp01', 'vaughra01', 'joneste01', 'hensojo01']","[35, 35]",1,none
201703220UTA,UTA,UTA,NYK,10:30p,"Vivint Smart Home Arena, Salt Lake City, Utah",26,25,21,36,[],108,-3,2.0,"['haywago01', 'goberru01', 'hillge01', 'hoodro01', 'diawbo01', 'inglejo01', 'johnsjo02', 'burksal01', 'netora01', 'witheje01', 'lylestr01', 'bolomjo01', 'exumda01']","[43, 28]",1,34,21,20,26,[],101,-2,2.0,"['anthoca01', 'leeco01', 'thomala01', 'rosede01', 'porzikr01', 'bakerro01', 'holidju01', 'hernawi01', 'oquinky01', 'kuzmimi01', 'randlch01', 'plumlma02', 'vujacsa01']","[27, 43]",0,none
201703220WAS,WAS,WAS,ATL,8:00p,"Verizon Center, Washington, District of Columbia",16,24,27,37,[],104,-2,2.0,"['bealbr01', 'walljo01', 'morrima02', 'gortama01', 'porteot01', 'mahinia01', 'oubreke01', 'smithja02', 'bogdabo02', 'jennibr01', 'satorto01', 'burketr01']","[42, 28]",2,20,26,21,33,[],100,-4,2.0,"['hardati02', 'howardw01', 'schrode01', 'sefolth01', 'ilyaser01', 'princta02', 'dunlemi02', 'delanma01', 'humphkr01', 'muscami01', 'kellyry01', 'caldejo01', 'bembrde01']","[37, 33]",1,division
201703230BRK,BRK,BRK,PHO,7:30p,"Barclays Center, Brooklyn, New York",22,30,32,42,[],126,1,2.0,"['lopezbr01', 'linje01', 'leverca01', 'foyera01', 'holliro01', 'whiteis01', 'acyqu01', 'mcdankj01', 'dinwisp01', 'booketr01', 'goodwar01', 'hamilju01', 'nichoan01']","[14, 56]",1,32,18,15,33,[],98,-5,2.0,"['ulisty01', 'bookede01', 'chrisma01', 'lenal01', 'jonesde02', 'barbole01', 'dudleja01', 'willial03', 'eddieja01', 'warretj01', 'knighbr03', 'chandty01', 'bledser01']","[22, 49]",0,none
201703230DAL,DAL,DAL,LAC,8:30p,"American Airlines Center, Dallas, Texas",29,19,29,20,[],97,-1,2.0,"['barneha02', 'curryse01', 'matthwe02', 'noelne01', 'nowitdi01', 'harride01', 'ferreyo01', 'bareajo01', 'poweldw01', 'finnedo01', 'mejrisa01', 'brussni01', 'uthofja01']","[30, 40]",1,24,30,21,20,[],95,3,2.0,"['griffbl01', 'jordade01', 'paulch01', 'redicjj01', 'mbahalu01', 'riverau01', 'crawfja01', 'feltora01', 'speigma01', 'piercpa01', 'johnswe01', 'bassbr01', 'anderal01']","[43, 29]",1,conference
201703230MIA,TOR,MIA,TOR,7:30p,"AmericanAirlines Arena, Miami, Florida",33,14,21,16,[],84,1,2.0,"['mcgruro01', 'richajo01', 'dragigo01', 'whiteha01', 'babbilu01', 'johnsja01', 'johnsty01', 'reedwi02', 'ellinwa01', 'whiteok01', 'waitedi01', 'hasleud01']","[35, 36]",1,23,22,30,26,[],101,3,2.0,"['derozde01', 'tuckepj01', 'josepco01', 'carrode01', 'valanjo01', 'powelno01', 'wrighde01', 'poeltja01', 'pattepa01', 'vanvlfr01', 'siakapa01', 'noguelu01', 'ibakase01']","[42, 29]",1,conference
201703230POR,POR,POR,NYK,10:00p,"Moda Center, Portland, Oregon",37,30,18,25,[],110,-1,2.0,"['mccolcj01', 'vonleno01', 'lillada01', 'nurkiju01', 'harklma01', 'crabbal01', 'aminual01', 'turneev01', 'leoname01', 'connapa01', 'laymaja01', 'napiesh01']","[32, 38]",0,23,23,22,27,[],95,-3,1.0,"['leeco01', 'porzikr01', 'kuzmimi01', 'bakerro01', 'hernawi01', 'oquinky01', 'holidju01', 'randlch01', 'vujacsa01', 'plumlma02', 'anthoca01', 'rosede01', 'thomala01']","[27, 44]",1,none
201703230SAS,SAS,SAS,MEM,8:30p,"AT&T Center, San Antonio, Texas",27,24,23,23,[],97,2,2.0,"['leonaka01', 'aldrila01', 'parketo01', 'greenda02', 'dedmode01', 'gasolpa01', 'millspa02', 'leeda02', 'ginobma01', 'simmojo02', 'forbebr01', 'bertada01', 'anderky01']","[54, 16]",0,22,20,27,21,[],90,-1,2.0,"['gasolma01', 'conlemi01', 'allento01', 'cartevi01', 'greenja01', 'randoza01', 'danietr01', 'ennisja01', 'harrian01', 'wrighbr03', 'seldewa01', 'parsoch01']","[40, 31]",2,division
201703240BOS,BOS,BOS,PHO,7:30p,"TD Garden, Boston, Massachusetts",29,37,31,33,[],130,2,2.0,"['thomais02', 'horfoal01', 'crowdja01', 'johnsam01', 'brownja02', 'smartma01', 'olynyke01', 'roziete01', 'greenge01', 'zellety01', 'jerebjo01', 'youngja01']","[46, 26]",0,16,27,37,40,[],120,-6,1.0,"['bookede01', 'ulisty01', 'jonesde02', 'lenal01', 'chrisma01', 'barbole01', 'dudleja01', 'willial03', 'warretj01', 'knighbr03', 'eddieja01', 'chandty01', 'bledser01']","[22, 50]",1,none
201703240CHI,PHI,CHI,PHI,8:00p,"United Center, Chicago, Illinois",28,18,25,36,[],107,1,2.0,"['butleji01', 'mirotni01', 'zipsepa01', 'rondora01', 'lopezro01', 'valende01', 'cartemi01', 'portibo01', 'morroan01', 'lauvejo01', 'payneca01', 'grantje02', 'canaais01']","[34, 38]",2,24,35,34,24,[],117,-2,2.0,"['saricda01', 'holmeri01', 'covinro01', 'mccontj01', 'luwawti01', 'hendege02', 'stausni01', 'rodrise01', 'longsh01', 'anderju01', 'okafoja01', 'bayleje01']","[26, 45]",0,conference
201703240CHO,CLE,CHO,CLE,7:00p,"Spectrum Center, Charlotte, North Carolina",31,22,32,20,[],105,3,2.0,"['walkeke02', 'willima02', 'batumni01', 'zelleco01', 'kiddgmi01', 'belinma01', 'kaminfr01', 'lambje01', 'weberbr01', 'woodch01', 'roberbr01', 'plumlmi01', 'grahatr01']","[32, 39]",0,33,26,31,22,[],112,-1,2.0,"['jamesle01', 'irvinky01', 'smithjr01', 'loveke01', 'thomptr01', 'shumpim01', 'korveky01', 'jefferi01', 'willide01', 'willide02', 'liggide01', 'jonesja02', 'fryech01']","[46, 24]",3,conference
201703240GSW,GSW,GSW,SAC,10:30p,"Oracle Arena, Oakland, California",27,30,35,22,[],114,5,3.0,"['greendr01', 'curryst01', 'thompkl01', 'pachuza01', 'mccawpa01', 'iguodan01', 'livinsh01', 'clarkia01', 'westda01', 'barnema02', 'mcgeeja01', 'mcadoja01', 'looneke01']","[57, 14]",2,20,30,22,28,[],100,-3,2.0,"['hieldbu01', 'caulewi01', 'lawsoty01', 'afflaar01', 'koufoko01', 'labissk01', 'papagge01', 'gallola01', 'mclembe01', 'templga01', 'collida01', 'evansty01', 'tollian01']","[27, 44]",1,division
201703240HOU,HOU,HOU,NOP,8:00p,"Toyota Center, Houston, Texas",28,21,31,37,[],117,2,4.0,"['hardeja01', 'arizatr01', 'beverpa01', 'anderry01', 'capelca01', 'gordoer01', 'willilo02', 'hilarne01', 'dekkesa01', 'wiltjky01', 'harremo01', 'brownbo02']","[49, 22]",2,33,17,29,28,[],107,3,3.0,"['davisan02', 'holidjr01', 'hillso01', 'couside01', 'fraziti01', 'mooreet01', 'cunnida01', 'crawfjo02', 'motiedo01', 'cookqu01', 'asikom01', 'ajincal01']","[30, 41]",1,division
201703240IND,DEN,IND,DEN,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",26,27,22,42,[],117,-1,2.0,"['turnemy01', 'georgpa01', 'teaguje01', 'youngth01', 'milescj01', 'ellismo01', 'allenla01', 'brookaa01', 'stuckro01', 'jeffeal01', 'youngjo01', 'serapke01', 'chrisra01']","[36, 35]",0,34,30,30,31,[],125,1,2.0,"['gallida01', 'chandwi01', 'jokicni01', 'nelsoja01', 'harriga01', 'bartowi01', 'murraja01', 'plumlma01', 'farieke01', 'mudiaem01', 'hibbero01', 'hernaju01', 'arthuda01']","[34, 37]",1,none
201703240LAL,LAL,LAL,MIN,10:30p,"STAPLES Center, Los Angeles, California",26,28,26,29,[],130,-6,3.0,"['clarkjo01', 'russeda01', 'randlju01', 'ingrabr01', 'zubaciv01', 'nancela02', 'nwabada01', 'breweco01', 'ennisty01', 'blackta01', 'robinth01', 'artesro01', 'youngni01']","[20, 51]",0,27,40,21,21,[],119,-4,3.0,"['wiggian01', 'rubiori01', 'townska01', 'dienggo01', 'rushbr01', 'dunnkr01', 'jonesty01', 'casspom01', 'muhamsh01', 'aldrico01', 'bjeline01', 'hilljo01', 'paynead01']","[28, 42]",1,conference
201703240MIL,MIL,MIL,ATL,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",29,16,27,28,[],100,2,2.0,"['antetgi01', 'brogdma01', 'snellto01', 'middlkh01', 'makerth01', 'monrogr01', 'terryja01', 'dellama01', 'teletmi01', 'hawessp01', 'vaughra01', 'joneste01', 'hensojo01']","[36, 35]",0,21,22,31,23,[],97,-5,2.0,"['hardati02', 'schrode01', 'ilyaser01', 'howardw01', 'sefolth01', 'princta02', 'dunlemi02', 'humphkr01', 'delanma01', 'muscami01', 'kellyry01', 'caldejo01', 'bembrde01']","[37, 34]",3,conference
201703240ORL,ORL,ORL,DET,7:00p,"Amway Center, Orlando, Florida",22,35,35,23,[],115,-1,2.0,"['gordoaa01', 'paytoel01', 'vucevni01', 'fournev01', 'rosste01', 'hezonma01', 'meeksjo01', 'watsocj01', 'biyombi01', 'augusdj01', 'rudezda01', 'zimmest01', 'wilcocj01']","[26, 46]",1,18,21,23,25,[],87,-2,2.0,"['harrito02', 'morrima03', 'caldwke01', 'drumman01', 'smithis01', 'leuerjo01', 'johnsst04', 'jacksre01', 'bullore01', 'baynear01', 'marjabo01', 'udrihbe01', 'hillida01']","[34, 38]",1,conference
201703240WAS,WAS,WAS,BRK,7:00p,"Verizon Center, Washington, District of Columbia",31,32,34,32,[],129,1,2.0,"['bealbr01', 'walljo01', 'porteot01', 'morrima02', 'gortama01', 'bogdabo02', 'smithja02', 'oubreke01', 'mahinia01', 'jennibr01', 'ochefda01', 'satorto01', 'burketr01']","[43, 28]",3,22,20,39,27,[],108,2,1.0,"['foyera01', 'holliro01', 'lopezbr01', 'linje01', 'leverca01', 'mcdankj01', 'hamilju01', 'dinwisp01', 'whiteis01', 'nichoan01', 'goodwar01', 'acyqu01', 'booketr01']","[15, 56]",0,conference
201703250CLE,WAS,CLE,WAS,7:30p,"Quicken Loans Arena, Cleveland, Ohio",26,35,30,24,[],115,1,1.0,"['jamesle01', 'irvinky01', 'loveke01', 'smithjr01', 'thomptr01', 'korveky01', 'willide01', 'jefferi01', 'fryech01', 'willide02', 'jonesja02', 'liggide01', 'sandela01']","[47, 24]",2,40,31,25,31,[],127,2,1.0,"['bealbr01', 'walljo01', 'morrima02', 'porteot01', 'gortama01', 'oubreke01', 'smithja02', 'jennibr01', 'mahinia01', 'satorto01', 'mcclesh01', 'ochefda01', 'burketr01']","[44, 28]",0,conference
201703250DAL,TOR,DAL,TOR,8:30p,"American Airlines Center, Dallas, Texas",22,22,20,22,[],86,1,2.0,"['barneha02', 'matthwe02', 'curryse01', 'nowitdi01', 'noelne01', 'harride01', 'bareajo01', 'ferreyo01', 'mejrisa01', 'finnedo01', 'poweldw01', 'hammoaj01', 'brussni01']","[31, 40]",0,30,24,20,20,[],94,4,2.0,"['derozde01', 'josepco01', 'tuckepj01', 'ibakase01', 'valanjo01', 'pattepa01', 'wrighde01', 'poeltja01', 'powelno01', 'vanvlfr01', 'siakapa01', 'noguelu01', 'carrode01']","[43, 29]",1,none
201703250LAC,LAC,LAC,UTA,3:30p,"STAPLES Center, Los Angeles, California",28,21,23,36,[],108,-1,2.0,"['griffbl01', 'paulch01', 'mbahalu01', 'jordade01', 'redicjj01', 'crawfja01', 'riverau01', 'speigma01', 'feltora01', 'piercpa01', 'johnswe01', 'bassbr01', 'anderal01']","[43, 30]",2,14,27,29,25,[],95,1,3.0,"['goberru01', 'hillge01', 'haywago01', 'hoodro01', 'diawbo01', 'inglejo01', 'johnsjo02', 'netora01', 'burksal01', 'witheje01', 'exumda01', 'lylestr01', 'bolomjo01']","[44, 28]",1,conference
201703250POR,POR,POR,MIN,10:00p,"Moda Center, Portland, Oregon",27,33,34,18,[],112,1,2.0,"['mccolcj01', 'lillada01', 'harklma01', 'vonleno01', 'nurkiju01', 'aminual01', 'turneev01', 'leoname01', 'crabbal01', 'napiesh01', 'connapa01', 'laymaja01']","[33, 38]",1,21,25,28,26,[],100,-5,1.0,"['dienggo01', 'wiggian01', 'townska01', 'rubiori01', 'rushbr01', 'dunnkr01', 'jonesty01', 'muhamsh01', 'casspom01', 'paynead01', 'aldrico01', 'bjeline01', 'hilljo01']","[28, 43]",0,division
201703250SAS,SAS,SAS,NYK,8:30p,"AT&T Center, San Antonio, Texas",33,28,17,28,[],106,3,2.0,"['leonaka01', 'aldrila01', 'simmojo02', 'parketo01', 'dedmode01', 'millspa02', 'gasolpa01', 'ginobma01', 'anderky01', 'leeda02', 'anthojo01', 'bertada01', 'forbebr01']","[55, 16]",0,23,20,31,24,[],98,-4,2.0,"['leeco01', 'rosede01', 'hernawi01', 'kuzmimi01', 'porzikr01', 'ndourma01', 'holidju01', 'bakerro01', 'oquinky01', 'plumlma02', 'randlch01', 'vujacsa01']","[27, 45]",1,none
201703260ATL,BRK,ATL,BRK,1:00p,"Philips Arena, Atlanta, Georgia",20,28,20,24,[],92,-6,2.0,"['hardati02', 'princta02', 'schrode01', 'ilyaser01', 'howardw01', 'caldejo01', 'dunlemi02', 'humphkr01', 'muscami01', 'delanma01', 'bembrde01', 'sefolth01', 'kellyry01']","[37, 35]",2,32,23,23,29,[],107,-1,2.0,"['lopezbr01', 'linje01', 'leverca01', 'holliro01', 'foyera01', 'whiteis01', 'acyqu01', 'mcdankj01', 'dinwisp01', 'booketr01', 'goodwar01', 'nichoan01', 'hamilju01']","[15, 57]",0,conference
201703260BOS,BOS,BOS,MIA,6:00p,"TD Garden, Boston, Massachusetts",22,31,32,27,[],112,3,2.0,"['crowdja01', 'thomais02', 'bradlav01', 'horfoal01', 'johnsam01', 'smartma01', 'brownja02', 'olynyke01', 'jerebjo01', 'roziete01', 'greenge01', 'zellety01', 'youngja01']","[47, 26]",3,27,31,17,33,[],108,-1,3.0,"['richajo01', 'dragigo01', 'whiteha01', 'mcgruro01', 'babbilu01', 'johnsty01', 'johnsja01', 'ellinwa01', 'reedwi02', 'whiteok01', 'waitedi01', 'hasleud01']","[35, 37]",0,conference
201703260CHO,CHO,CHO,PHO,1:00p,"Spectrum Center, Charlotte, North Carolina",38,31,29,22,[],120,-1,2.0,"['walkeke02', 'kiddgmi01', 'willima02', 'zelleco01', 'batumni01', 'kaminfr01', 'belinma01', 'weberbr01', 'lambje01', 'woodch01', 'roberbr01', 'plumlmi01', 'grahatr01']","[32, 40]",0,18,29,33,26,[],106,-7,2.0,"['ulisty01', 'warretj01', 'bookede01', 'chrisma01', 'lenal01', 'willial03', 'dudleja01', 'jonesde02', 'eddieja01', 'knighbr03', 'chandty01', 'bledser01', 'barbole01']","[22, 51]",1,none
201703260DEN,NOP,DEN,NOP,8:00p,"Pepsi Center, Denver, Colorado",26,14,19,31,[],90,2,2.0,"['chandwi01', 'nelsoja01', 'gallida01', 'harriga01', 'jokicni01', 'murraja01', 'bartowi01', 'farieke01', 'plumlma01', 'hernaju01', 'arthuda01', 'mudiaem01', 'millemi01']","[35, 37]",1,29,26,32,28,[],115,-1,2.0,"['fraziti01', 'cunnida01', 'davisan02', 'holidjr01', 'hillso01', 'mooreet01', 'crawfjo02', 'motiedo01', 'ajincal01', 'cookqu01', 'diallch01', 'asikom01', 'couside01']","[30, 42]",0,conference
201703260GSW,GSW,GSW,MEM,8:00p,"Oracle Arena, Oakland, California",25,31,27,23,[],106,6,2.0,"['curryst01', 'greendr01', 'thompkl01', 'mccawpa01', 'pachuza01', 'iguodan01', 'barnema02', 'westda01', 'livinsh01', 'clarkia01', 'mcgeeja01', 'looneke01', 'mcadoja01']","[58, 14]",1,28,26,27,13,[],94,-2,3.0,"['conlemi01', 'cartevi01', 'greenja01', 'allento01', 'randoza01', 'ennisja01', 'wrighbr03', 'harrian01', 'danietr01', 'baldwwa01', 'davisde01', 'seldewa01', 'gasolma01']","[40, 32]",2,conference
