,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,neutral
202102130GSW,1500.08613347246,1518.86292237336,1498.06176462959,1622.2954440312,0
202102130NYK,1463.21772943726,1516.30733108118,1409.04888728903,1374.38120276406,0
202102130PHO,1565.79379021492,1568.10628585448,1597.87862846546,1620.42658258685,0
202102130UTA,1665.89590690995,1499.1041495481,1655.89270336041,1524.03385481194,0
202102140CHO,1467.15323603011,1502.60251276921,1377.84368895923,1503.53105225216,0
202102140DAL,1488.3804013977,1521.05211344712,1555.92421702315,1492.55266433064,0
202102140DEN,1588.29971775865,1694.61318092139,1584.64374280297,1644.52701956298,0
202102140DET,1399.83202954613,1504.04476023697,1428.65436412911,1527.66102865466,0
202102140LAC,1634.33717136231,1347.48788301193,1607.68139327633,1323.66093162585,0
202102140OKC,1456.22719689953,1642.51716326494,1364.36122647736,1625.0003280249,0
202102140PHO,1572.34844936828,1393.24082683929,1599.17325279456,1427.71484790291,0
202102140SAC,1452.72185203445,1529.75592633393,1461.24950824904,1479.54997883598,0
202102140TOR,1599.21763246744,1323.52956549056,1598.0914589021,1440.73038316909,0
202102140WAS,1350.03634840092,1566.53122388731,1379.63134922627,1590.42376389042,0
202102150GSW,1480.82379336689,1345.30975022845,1474.69758341194,1308.09038805554,0
202102150IND,1537.75832712472,1426.84485126743,1514.71993490171,1388.30328795259,0
202102150LAC,1636.51530414579,1494.65712548604,1452.33979853355,1519.71283340048,0
202102150NYK,1477.82961070084,1423.98045893656,1418.7624835321,1478.42827932835,0
202102150SAC,1438.7546130813,1538.12526247893,1452.83025246465,1569.30686176449,0
202102150UTA,1670.34293097201,1561.55162670112,1659.56105151144,1571.08358033483,0
202102150WAS,1367.91649681245,1501.6954498176,1388.15340335269,1359.23434803411,0
202102160BOS,1548.65107547578,1603.28903814382,1556.06930386895,1581.68509692071,0
202102160MEM,1543.72316528708,1492.86219916642,1485.59965789673,1520.6493991835,0
202102160MIL,1633.11821184802,1582.99925340478,1618.82352338734,1584.89074197618,0
202102160MIN,1339.74794455322,1679.62386053623,1444.45924580645,1580.80531342544,0
202102160OKC,1465.62614831645,1528.09193851378,1371.73954253267,1498.30130546491,0
202102160PHO,1576.6659076077,1549.16213063893,1606.39752352562,1572.01372232614,0
202102170BOS,1558.93976072557,1418.2543043255,1522.4486293336,1478.58590931572,0
202102170CHI,1443.68750018333,1411.01459061668,1403.89489626388,1430.79711302402,0
202102170GSW,1488.54708367554,1491.85097080031,1493.97028857768,1518.15172889512,0
202102170LAC,1639.32145883152,1674.70465742375,1544.52285273197,1682.07758704112,0
202102170MEM,1507.84421908737,1453.05224699213,1468.80415087282,1342.48730041213,0
202102170MIN,1336.68761698597,1520.91567820882,1446.49586963719,1502.94154270753,0
202102170NOP,1528.74114536613,1540.6658398381,1536.53575142185,1505.18741044845,0
202102170ORL,1388.92336859987,1483.5557653119,1436.6590537308,1428.13408682431,0
202102170PHI,1557.18990024938,1488.57696767693,1587.95586044402,1421.49605421111,0
202102170WAS,1381.03497895312,1593.00035289403,1398.74512349853,1569.80761297439,0
202102180LAL,1682.68418810348,1558.67936565958,1588.70168059896,1570.22335788555,0
202102180MIL,1615.50993924397,1600.60752600883,1606.72162204314,1584.78713373112,0
202102180SAC,1427.7177449213,1485.71029745488,1440.67390319275,1515.47287968472,0
202102190BOS,1540.95158767148,1436.24247737959,1545.74468980646,1486.44373507397,0
202102190CLE,1337.5864599198,1586.03962801775,1252.5945419149,1581.87493803185,0
202102190LAC,1620.30768410532,1693.71843214995,1621.6171118746,1695.02252290719,0
202102190MEM,1512.88321473442,1407.80177559137,1475.44809820782,1413.24175932991,0
202102190MIL,1596.82578717106,1448.01325134508,1641.4315400612,1402.26582812513,0
202102190MIN,1331.16571523963,1619.29167808174,1440.25755438482,1596.20781489857,0
202102190NOP,1522.25280897816,1567.14867258705,1520.29326627605,1599.02606810854,0
202102190ORL,1403.85447321231,1494.68775702097,1447.16708775309,1471.10053814355,0
202102190PHI,1560.59741199647,1446.90031520864,1595.2384990333,1404.41428821174,0
202102200CHI,1443.6506574005,1417.19228022678,1399.68189237549,1438.8616211227,0
202102200CHO,1452.62963572028,1488.57503833134,1406.89526944006,1485.43655644294,0
202102200LAL,1661.64716627992,1496.2357621494,1547.47798468225,1523.92759890235,0
202102200MEM,1518.0752098127,1585.58756218755,1435.77007046583,1607.88300991505,0
202102200POR,1547.15417622607,1387.9957038294,1514.11074039719,1402.6135940494,0
202102210ATL,1431.53626820151,1593.85526481458,1477.41824319829,1592.82550583041,0
202102210CLE,1329.77082312297,1444.07405584569,1245.99968112236,1405.23848538829,0
202102210LAC,1626.02732648092,1579.71638748314,1692.94170040937,1587.5020551666,0
202102210MIL,1600.76498267045,1411.82229578714,1602.44874849264,1448.16021451387,0
202102210NOP,1503.81391937766,1545.65779684956,1514.75563792798,1572.7866960273,0
202102210NYK,1468.62466069946,1328.07122903425,1419.9883249866,1435.78659972122,0
202102210ORL,1409.96719190194,1402.60978051309,1457.1047066107,1365.15041059177,0
202102210TOR,1622.38616428712,1563.84706980461,1567.74287329503,1606.35923940127,0
202102220DAL,1481.34057633104,1492.94059762454,1541.70308362319,1492.99147742464,0
202102220HOU,1485.16945592984,1449.02064184014,1362.69970173149,1402.49205835193,0
202102220LAL,1651.56608135918,1405.32388221805,1546.01594121624,1414.23964698745,0
202102220OKC,1457.40170104519,1506.31684707014,1366.11534065667,1523.52536457332,0
202102220PHO,1610.72217437571,1529.82599783742,1624.35229599421,1505.99695450871,0
202102220UTA,1687.99878977435,1456.38804165003,1697.30066391476,1422.20286333978,0
202102230BRK,1589.72900156644,1408.65108073648,1611.44394718336,1445.64278788065,0
202102230CLE,1316.44317792347,1442.78782680631,1277.98436519784,1482.39849453078,0
202102230DAL,1488.61852655767,1540.04847828967,1552.29172224338,1577.48865550743,0
202102230DEN,1582.60370620978,1519.37901764303,1587.19652144983,1489.52111761711,0
202102230LAC,1616.01471239762,1418.93415520577,1681.97707295756,1424.4577327219,0
202102230MIL,1603.93619772111,1325.94710110348,1603.33706876609,1431.78086292066,0
202102230NYK,1470.74878863023,1484.81663240159,1421.14075744883,1451.93476469731,0
202102230ORL,1416.24620189,1396.33077052503,1454.37106586745,1344.72259487216,0
202102230TOR,1626.6635512058,1559.56968288593,1614.13802325348,1609.19053593699,0
202102240ATL,1438.34641411878,1535.41441589365,1477.79306519874,1533.09380895812,0
202102240CHI,1474.25920795105,1322.77564946057,1419.47846385139,1422.45368751503,0
202102240CLE,1320.884590611,1459.93088981893,1290.60955597934,1397.61963368105,0
202102240IND,1526.43757995516,1496.92956845679,1506.03926901162,1496.7764023918,0
202102240MIA,1521.68415586686,1612.61200698912,1544.62327928303,1605.36107211442,0
202102240NOP,1509.42323793755,1413.47568601151,1518.93160444235,1374.67345526903,0
202102240OKC,1442.03439224848,1517.12611307904,1374.44490934728,1376.16636046506,0
202102240PHO,1621.1691545701,1452.81473238593,1635.98693604588,1402.08569519569,0
202102240UTA,1691.57209903845,1637.95580837146,1700.35084506503,1541.5050879889,0
202102250BRK,1592.35908172912,1399.10128640352,1615.75763024561,1442.85055386001,0
202102250DEN,1586.10168916618,1415.02204677558,1580.30448310712,1411.99587062291,0
202102250MEM,1485.66264739791,1619.92682082781,1484.24787460654,1686.8372158198,0
202102250MIL,1607.10764936402,1513.81082017581,1616.80493584414,1526.80557244327,0
202102250NYK,1458.63585257503,1406.0210005738,1408.85571591856,1428.64788729403,0
202102250PHI,1573.62122710261,1493.25258895369,1610.81097284575,1550.60666759262,0
202102260BOS,1522.09580929572,1516.86771840993,1559.70466291321,1500.02155035501,0
202102260CHI,1476.92569711109,1609.4349084869,1420.89147036751,1624.63891295995,0
202102260DET,1409.08810377325,1397.75180623791,1364.23548369717,1418.14024141644,0
202102260GSW,1506.49943000202,1464.54897846913,1500.14411130333,1413.2535433358,0
202102260LAL,1627.97487431201,1515.88103468663,1565.27632392061,1498.08134146498,0
202102260MEM,1509.14926940337,1596.44019882235,1490.01197873467,1671.30122333583,0
202102260MIA,1530.4627314989,1701.5530330979,1527.14980993852,1705.69779877259,0
202102260OKC,1447.12348469106,1451.66502071671,1388.57140240061,1489.75094770106,0
202102260TOR,1603.83343135708,1443.79491897118,1613.78932244437,1390.31675371736,0
202102270BRK,1598.80485124685,1487.37458334388,1562.79883319568,1546.42676069729,0
202102270NYK,1466.90504691092,1511.83186058413,1417.35586918167,1487.87592445337,0
202102270OKC,1453.74276005125,1575.90385711434,1404.14225430917,1591.37762449826,0
202102270ORL,1392.65551688579,1689.98347787681,1435.00011211348,1669.24647872455,0
202102270PHI,1579.49923271242,1337.02056145875,1606.02792406331,1258.91551333292,0
202102270SAS,1512.03702063646,1511.10098518425,1447.42264759663,1529.71037728212,0
202102270WAS,1425.21987882742,1320.10916030053,1425.05164494756,1425.41814857908,0
202102280BOS,1527.13166712152,1430.89419166366,1548.96298917023,1419.04963089477,0
202102280DET,1401.04881807024,1471.41799096158,1371.52861764917,1421.5973599231,0
