,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202203090DAL,DAL,240,27,86,0.314,6,44,0.136,17,25,0.68,12,25,37,11,3,4,8,24,77,0.397,0.349,0.512,0.291,22.6,64.1,40.2,40.7,3.4,8,7.6,100,86.3,119.9,46.9375,46.9375,1.64,0.234,NYK,240,36,84,0.429,9,34,0.265,26,33,0.788,14,41,55,20,3,3,10,25,107,0.543,0.482,0.405,0.393,35.9,77.4,59.8,55.6,3.4,7.1,9.2,100,119.9,86.3,47.8375,47.8375,2.237,0.418
202203090DET,DET,240,42,82,0.512,11,31,0.355,13,17,0.765,5,27,32,25,6,3,16,25,108,0.603,0.579,0.378,0.207,13.9,93.1,49.2,59.5,6.1,4.9,15.2,100,109.5,115.6,50.5375,50.5375,2.137,0.495,CHI,240,40,76,0.526,3,15,0.2,31,35,0.886,2,31,33,19,13,0,11,15,114,0.624,0.546,0.197,0.461,6.9,86.1,50.8,47.5,13.2,0,10.7,100,115.6,109.5,50.8125,50.8125,2.244,0.374
202203090HOU,HOU,265,52,102,0.51,17,40,0.425,18,19,0.947,10,40,50,25,7,4,16,21,139,0.63,0.593,0.392,0.186,21.7,76.9,51,48.1,6.1,7.4,12.7,100,121.9,114,58.5125,64.60755208,2.376,0.427,LAL,265,47,101,0.465,18,47,0.383,18,26,0.692,12,36,48,25,10,7,16,21,130,0.578,0.554,0.465,0.257,23.1,78.3,49,53.2,8.8,11.3,12.5,100,114,121.9,58.675,64.78697917,2.216,0.426
202203090LAC,LAC,240,43,86,0.5,16,32,0.5,13,13,1,7,34,41,21,6,10,12,15,115,0.627,0.593,0.372,0.151,17.9,79.1,50,48.8,6.3,16.7,11.6,100,120,113.8,48.5875,48.5875,2.367,0.432,WAS,240,41,87,0.471,10,27,0.37,17,20,0.85,9,32,41,26,10,3,12,13,109,0.569,0.529,0.31,0.23,20.9,82.1,50,63.4,10.4,5.6,11.1,100,113.8,120,49.75,49.75,2.191,0.523
202203090MIA,MIA,240,35,88,0.398,10,33,0.303,10,13,0.769,6,32,38,27,8,5,14,9,90,0.48,0.455,0.375,0.148,12.8,69.6,40.9,77.1,8,8.1,13,100,90.3,111.3,51.0875,51.0875,1.762,0.529,PHO,240,45,99,0.455,11,37,0.297,10,10,1,14,41,55,26,8,5,14,18,111,0.537,0.51,0.374,0.101,30.4,87.2,59.1,57.8,8,9.1,11.9,100,111.3,90.3,51.875,51.875,2.14,0.501
202203090MIL,MIL,240,47,94,0.5,12,35,0.343,18,23,0.783,11,39,50,24,7,2,8,19,124,0.595,0.564,0.372,0.245,22.9,84.8,53.2,51.1,7.1,4.2,7.1,100,126.2,117.1,50.9625,50.9625,2.433,0.471,ATL,240,43,86,0.5,11,38,0.289,18,22,0.818,7,37,44,26,6,3,9,20,115,0.601,0.564,0.442,0.256,15.2,77.1,46.8,60.5,6.1,5.1,8.6,100,117.1,126.2,49.225,49.225,2.336,0.528
202203090MIN,MIN,240,45,86,0.523,22,52,0.423,20,26,0.769,6,42,48,34,10,5,14,18,132,0.677,0.651,0.605,0.302,15.4,82.4,53.3,75.6,9.7,11.4,12.6,100,128.4,99.2,53.175,53.175,2.482,0.639,OKC,240,36,87,0.414,14,43,0.326,16,24,0.667,9,33,42,26,8,0,15,18,102,0.523,0.494,0.494,0.276,17.6,84.6,46.7,72.2,7.8,0,13.3,100,99.2,128.4,52.2,52.2,1.954,0.498
202203090NOP,NOP,240,41,93,0.441,7,31,0.226,13,18,0.722,10,31,41,23,11,2,11,22,102,0.505,0.478,0.333,0.194,20.8,81.6,47.7,56.1,11.2,5.1,9.8,100,104,110.1,51.275,51.275,1.989,0.449,ORL,240,36,76,0.474,14,37,0.378,22,26,0.846,7,38,45,25,4,1,18,20,108,0.618,0.566,0.487,0.342,18.4,79.2,52.3,69.4,4.1,1.6,17.1,100,110.1,104,49.675,49.675,2.174,0.503
202203090SAC,SAC,240,38,85,0.447,12,34,0.353,12,18,0.667,8,30,38,24,11,5,16,22,100,0.538,0.518,0.4,0.212,16.3,75,42.7,63.2,11.1,10.6,14.7,100,100.8,106.9,50.775,50.775,1.969,0.473,DEN,240,40,82,0.488,9,35,0.257,17,19,0.895,10,41,51,26,11,3,20,20,106,0.587,0.543,0.427,0.232,25,83.7,57.3,65,11.1,5.9,18.1,100,106.9,100.8,50.5125,50.5125,2.098,0.515
202203090SAS,SAS,240,38,84,0.452,9,32,0.281,19,20,0.95,7,29,36,24,5,4,12,18,104,0.56,0.506,0.381,0.238,17.1,69,43.4,63.2,5.3,7.3,11.5,100,111.1,127.1,49.25,49.25,2.112,0.487,TOR,240,41,85,0.482,11,30,0.367,26,28,0.929,13,34,47,12,7,1,10,23,119,0.611,0.547,0.353,0.329,31,82.9,56.6,29.3,7.5,1.9,9.3,100,127.1,111.1,47.65,47.65,2.497,0.252
202203090UTA,UTA,240,42,81,0.519,17,46,0.37,22,27,0.815,6,44,50,31,3,5,9,23,123,0.662,0.623,0.568,0.333,18.2,83,58.1,73.8,3.2,9.4,8.8,100,130.1,89.9,48.4125,48.4125,2.541,0.64,POR,240,29,89,0.326,9,36,0.25,18,22,0.818,9,27,36,19,4,2,9,23,85,0.431,0.376,0.404,0.247,17,81.8,41.9,65.5,4.2,5.7,8.4,100,89.9,130.1,49.725,49.725,1.709,0.382
202203100DEN,DEN,240,35,84,0.417,7,31,0.226,25,32,0.781,12,37,49,19,5,6,11,20,102,0.52,0.458,0.369,0.381,30,82.2,57.6,54.3,5.4,13,10.1,100,109.5,121.3,49.1,49.1,2.077,0.387,GSW,240,42,88,0.477,14,42,0.333,15,20,0.75,8,28,36,26,9,4,7,25,113,0.584,0.557,0.477,0.227,17.8,70,42.4,61.9,9.7,7.5,6.7,100,121.3,109.5,48.25,48.25,2.342,0.539
202203100PHI,PHI,240,30,93,0.323,14,36,0.389,26,30,0.867,17,33,50,19,5,5,18,19,100,0.471,0.398,0.387,0.323,32.7,76.7,52.6,63.3,5,9.8,14.5,100,100.1,129.1,54.125,54.125,1.848,0.351,BRK,240,51,91,0.56,18,40,0.45,9,17,0.529,10,35,45,29,13,15,11,22,129,0.655,0.659,0.44,0.187,23.3,67.3,47.4,56.9,13,26.3,10,100,129.1,100.1,50.0375,50.0375,2.578,0.58
202203110ATL,ATL,240,43,90,0.478,9,31,0.29,17,19,0.895,15,32,47,28,5,3,10,19,112,0.569,0.528,0.344,0.211,33.3,84.2,56.6,65.1,5.4,6,9.2,100,121.4,114.9,47.0125,47.0125,2.382,0.596,LAC,240,40,82,0.488,12,32,0.375,14,17,0.824,6,30,36,22,7,3,12,20,106,0.592,0.561,0.39,0.207,15.8,66.7,43.4,55,7.6,5.1,11.8,100,114.9,121.4,48.0375,48.0375,2.207,0.458
202203110BOS,BOS,240,42,90,0.467,6,32,0.188,24,30,0.8,13,34,47,23,10,3,9,19,114,0.552,0.5,0.356,0.333,29.5,75.6,52.8,54.8,10.5,6.1,8,100,120.1,108.5,50.125,50.125,2.274,0.459,DET,240,35,83,0.422,10,34,0.294,23,24,0.958,11,31,42,21,4,4,14,22,103,0.55,0.482,0.41,0.289,24.4,70.5,47.2,60,4.2,6.9,13,100,108.5,120.1,48.7,48.7,2.115,0.431
202203110HOU,HOU,240,41,86,0.477,6,30,0.2,12,19,0.632,5,34,39,29,9,3,11,23,100,0.53,0.512,0.349,0.221,12.5,73.9,45.3,70.7,9.1,5.8,10.4,100,101.3,114.5,50.5125,50.5125,1.98,0.574,DAL,240,40,88,0.455,11,36,0.306,22,28,0.786,12,35,47,20,6,8,13,21,113,0.563,0.517,0.409,0.318,26.1,87.5,54.7,50,6.1,14.3,11.5,100,114.5,101.3,51.15,51.15,2.209,0.391
202203110LAL,LAL,240,48,91,0.527,14,31,0.452,12,17,0.706,7,30,37,25,5,3,7,25,122,0.619,0.604,0.341,0.187,17.5,68.2,44,52.1,5.3,5.2,6.6,100,128.9,115.2,49.5375,49.5375,2.463,0.505,WAS,240,39,85,0.459,9,27,0.333,22,33,0.667,14,33,47,21,6,6,10,18,109,0.548,0.512,0.318,0.388,31.8,82.5,56,53.8,6.3,10,9.1,100,115.2,128.9,48.3375,48.3375,2.255,0.434
202203110MEM,MEM,240,46,104,0.442,9,26,0.346,17,29,0.586,19,35,54,23,8,16,10,27,118,0.505,0.486,0.25,0.279,32.8,70,50,50,7.6,24.6,7.9,100,112.7,108.9,54.3875,54.3875,2.17,0.423,NYK,240,38,90,0.422,10,25,0.4,28,37,0.757,15,39,54,23,8,6,16,31,114,0.536,0.478,0.278,0.411,30,67.2,50,60.5,7.6,7.7,13.1,100,108.9,112.7,54.2875,54.2875,2.1,0.424
202203110MIA,MIA,240,41,86,0.477,11,35,0.314,24,27,0.889,8,34,42,28,9,6,9,26,117,0.598,0.541,0.407,0.314,19.5,82.9,51.2,68.3,9.2,11.1,8.4,100,119.4,107.2,49.9125,49.9125,2.344,0.561,CLE,240,35,79,0.443,8,25,0.32,27,29,0.931,7,33,40,25,5,2,17,23,105,0.572,0.494,0.316,0.367,17.1,80.5,48.8,71.4,5.1,3.9,15.6,100,107.2,119.4,51.3875,51.3875,2.043,0.486
202203110NOP,NOP,240,43,86,0.5,15,39,0.385,19,25,0.76,13,27,40,31,9,2,17,21,120,0.619,0.587,0.453,0.291,28.9,81.8,51.3,72.1,8.9,5,14.9,100,118.9,140.7,50.9375,50.9375,2.356,0.609,CHO,240,52,87,0.598,22,47,0.468,16,20,0.8,6,32,38,41,11,1,14,23,142,0.741,0.724,0.54,0.23,18.2,71.1,48.7,78.8,10.9,2.1,12.8,100,140.7,118.9,52.25,52.25,2.718,0.785
202203110ORL,ORL,240,40,86,0.465,16,40,0.4,22,25,0.88,10,39,49,31,4,3,12,11,118,0.608,0.558,0.465,0.291,23.8,88.6,57,77.5,4.1,6.7,11,100,121.3,113.1,49.9375,49.9375,2.363,0.621,MIN,240,41,90,0.456,15,45,0.333,13,13,1,5,32,37,24,8,5,9,24,110,0.575,0.539,0.5,0.144,11.4,76.2,43,58.5,8.2,10.9,8.6,100,113.1,121.3,50.0875,50.0875,2.196,0.479
202203110PHO,PHO,240,44,88,0.5,11,36,0.306,13,17,0.765,5,35,40,27,7,8,16,23,112,0.587,0.563,0.409,0.193,12.2,74.5,45.5,61.4,6.7,12.9,14.4,100,107.6,112.4,53.5375,53.5375,2.092,0.504,TOR,240,42,94,0.447,14,32,0.438,19,21,0.905,12,36,48,19,11,4,15,19,117,0.567,0.521,0.34,0.223,25.5,87.8,54.5,45.2,10.6,7.7,12.7,100,112.4,107.6,53.4875,53.4875,2.187,0.355
202203110SAS,SAS,240,34,85,0.4,6,29,0.207,30,43,0.698,14,40,54,15,8,6,13,20,104,0.5,0.435,0.341,0.506,25.5,71.4,48.6,44.1,7.9,11.5,11.1,100,102.6,100.6,52.2125,52.2125,1.992,0.287,UTA,240,37,92,0.402,13,40,0.325,15,23,0.652,16,41,57,20,10,8,17,26,102,0.499,0.473,0.435,0.25,28.6,74.5,51.4,54.1,9.9,14.3,14.3,100,100.6,102.6,51.9625,51.9625,1.963,0.385
202203120CHI,CHI,240,39,88,0.443,9,21,0.429,14,15,0.933,8,38,46,20,12,5,12,18,101,0.534,0.494,0.239,0.17,18.6,88.4,53.5,51.3,12.2,8.1,11.3,100,102.6,92.5,49.5625,49.5625,2.038,0.404,CLE,240,36,86,0.419,5,24,0.208,14,17,0.824,5,35,40,19,7,4,14,19,91,0.487,0.448,0.279,0.198,11.6,81.4,46.5,52.8,7.1,6,13,100,92.5,102.6,51.5375,51.5375,1.766,0.369
202203120DEN,DEN,240,43,78,0.551,11,27,0.407,18,24,0.75,9,30,39,32,4,5,19,23,115,0.649,0.622,0.346,0.308,25,56.6,43.8,74.4,4.2,7,17.7,100,120.3,132.9,49.7,49.7,2.314,0.644,TOR,240,48,102,0.471,12,31,0.387,19,25,0.76,23,27,50,28,12,6,7,23,127,0.562,0.529,0.304,0.245,43.4,75,56.2,58.3,12.6,11.8,5.8,100,132.9,120.3,48.9375,48.9375,2.595,0.572
202203120GSW,GSW,240,45,93,0.484,18,45,0.4,14,15,0.933,12,43,55,33,3,7,10,19,122,0.612,0.581,0.484,0.161,27.9,84.3,58.5,73.3,3.1,14.6,9.1,100,127.9,114.3,49.0625,49.0625,2.487,0.673,MIL,240,38,92,0.413,17,44,0.386,16,23,0.696,8,31,39,27,8,2,4,16,109,0.534,0.505,0.478,0.25,15.7,72.1,41.5,71.1,8.4,4.2,3.8,100,114.3,127.9,49.4625,49.4625,2.204,0.546
202203120MIA,MIA,240,35,88,0.398,15,45,0.333,19,25,0.76,11,42,53,23,7,1,18,24,104,0.525,0.483,0.511,0.284,21.6,87.5,53.5,65.7,6.8,2.4,15.4,100,100.4,109.1,53.4375,53.4375,1.946,0.43,MIN,240,35,83,0.422,15,42,0.357,28,32,0.875,6,40,46,21,12,5,14,19,113,0.582,0.512,0.506,0.386,12.5,78.4,46.5,60,11.6,11.6,12.6,100,109.1,100.4,53.1,53.1,2.128,0.395
202203120POR,POR,240,48,93,0.516,11,30,0.367,20,22,0.909,12,31,43,21,10,3,11,21,127,0.618,0.575,0.323,0.237,31.6,77.5,55.1,43.8,10.3,6.1,9.7,100,130.4,121.1,51.225,51.225,2.479,0.41,WAS,240,39,83,0.47,14,34,0.412,26,27,0.963,9,26,35,26,7,8,14,16,118,0.622,0.554,0.41,0.325,22.5,68.4,44.9,66.7,7.2,12.7,12.9,100,121.1,130.4,50.4125,50.4125,2.341,0.516
202203120SAS,SAS,240,42,102,0.412,11,34,0.324,13,16,0.813,15,37,52,28,6,3,10,15,108,0.495,0.466,0.333,0.157,28.3,80.4,52.5,66.7,6,5.4,8.4,100,107.8,118.8,52.3,52.3,2.065,0.535,IND,240,45,92,0.489,14,36,0.389,15,15,1,9,38,47,23,6,10,12,20,119,0.603,0.565,0.391,0.163,19.6,71.7,47.5,51.1,6,14.7,10.8,100,118.8,107.8,51.0625,51.0625,2.33,0.45
202203120UTA,UTA,240,48,86,0.558,16,41,0.39,22,31,0.71,10,34,44,21,4,5,9,20,134,0.672,0.651,0.477,0.36,28.6,81,57.1,43.8,4.1,8.2,8.3,100,137,127.8,49.8625,49.8625,2.687,0.421,SAC,240,47,94,0.5,13,33,0.394,18,21,0.857,8,25,33,27,6,3,7,20,125,0.605,0.569,0.351,0.223,19,71.4,42.9,57.4,6.1,6.7,6.3,100,127.8,137,51.4875,51.4875,2.428,0.524
202203130ATL,ATL,240,46,84,0.548,17,38,0.447,22,24,0.917,9,27,36,27,9,3,11,21,131,0.693,0.649,0.452,0.286,24.3,64.3,45.6,58.7,9.3,5.6,10.4,100,136,132.9,48.7,48.7,2.69,0.554,IND,240,46,89,0.517,15,35,0.429,21,26,0.808,15,28,43,23,7,4,15,21,128,0.637,0.601,0.393,0.292,35.7,75.7,54.4,50,7.3,8.7,13,100,132.9,136,50.675,50.675,2.526,0.454
202203130BOS,BOS,240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,0.477,0.426,0.42,0.216,22.4,89.5,51.7,48.5,8.5,8.1,10.2,100,98.2,101.4,48.5125,48.5125,1.896,0.33,DAL,240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,0.577,0.547,0.5,0.257,10.5,77.6,48.3,60.6,7.5,9.8,17.1,100,101.4,98.2,48.0125,48.0125,1.979,0.417
202203130BRK,BRK,240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,0.557,0.528,0.326,0.247,29.3,71.1,49.4,68.2,11.5,5.6,11.6,100,115.5,112.3,50.225,50.225,2.19,0.597,NYK,240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,0.58,0.536,0.349,0.253,28.9,70.7,50.6,69.2,8.4,8.3,14.8,100,112.3,115.5,48.9875,48.9875,2.184,0.551
202203130DET,DET,240,36,80,0.45,12,29,0.414,18,20,0.9,8,36,44,23,3,4,10,18,102,0.574,0.525,0.363,0.25,18.6,76.6,48.9,63.9,3.3,6.8,10.1,100,113.4,117.8,45.75,45.75,2.23,0.503,LAC,240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,0.542,0.506,0.337,0.225,23.4,81.4,51.1,62.5,5.6,5.9,5.8,100,117.8,113.4,46.75,46.75,2.267,0.535
202203130NOP,NOP,240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,0.602,0.57,0.344,0.366,31.8,77.5,53.6,62.5,16.7,6.5,8.5,100,128,103.4,52.575,52.575,2.473,0.571,HOU,240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,0.597,0.584,0.403,0.325,22.5,68.2,46.4,61.5,3,6.6,21.4,100,103.4,128,51.9375,51.9375,2.022,0.462
202203130OKC,OKC,240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,0.54,0.49,0.423,0.289,27.5,60,43.6,61,6.9,11,9.1,100,116.5,123.4,53.65,53.65,2.199,0.466,MEM,240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,0.564,0.525,0.284,0.196,40,72.5,56.4,62.5,7.9,8.9,10.5,100,123.4,116.5,52.25,52.25,2.392,0.574
202203130ORL,ORL,265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,0.571,0.549,0.473,0.22,18.6,80.8,52.6,68.3,6.9,12.7,9.9,100,112.3,114.2,51.75,57.140625,2.203,0.541,PHI,265,35,92,0.38,14,37,0.378,32,37,0.865,10,35,45,21,7,3,8,17,116,0.536,0.457,0.402,0.402,19.2,81.4,47.4,60,6.9,6.3,6.9,100,114.2,112.3,53.7875,59.39036458,2.157,0.39
202203130PHO,PHO,240,58,102,0.569,12,33,0.364,12,14,0.857,14,37,51,36,12,5,9,24,140,0.647,0.627,0.324,0.137,31.8,84.1,58,62.1,11.6,12.2,7.7,100,135.7,107.6,51.825,51.825,2.701,0.695,LAL,240,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,111,0.586,0.543,0.494,0.383,15.9,68.2,42,66.7,3.9,2.9,16.7,100,107.6,135.7,53.8625,53.8625,2.061,0.446
202203140ATL,ATL,240,40,109,0.367,12,48,0.25,30,32,0.938,17,32,49,28,13,6,4,15,122,0.496,0.422,0.44,0.294,27.4,74.4,46.7,70,12.4,9.4,3.1,100,116.2,107.7,55.6,55.6,2.194,0.504,POR,240,44,88,0.5,10,24,0.417,15,21,0.714,11,45,56,25,4,9,20,25,113,0.581,0.557,0.273,0.239,25.6,72.6,53.3,56.8,3.8,14.8,17.1,100,107.7,116.2,53.4875,53.4875,2.113,0.467
202203140CLE,CLE,265,41,86,0.477,15,30,0.5,23,32,0.719,12,37,49,28,7,4,11,19,120,0.6,0.564,0.349,0.372,27.9,75.5,53.3,68.3,7.1,6.5,9.9,100,122,112.8,50.1,55.31875,2.395,0.559,LAC,265,43,98,0.439,12,36,0.333,13,17,0.765,12,31,43,29,5,8,10,24,111,0.526,0.5,0.367,0.173,24.5,72.1,46.7,67.4,5.1,14.3,8.7,100,112.8,122,52.0375,57.45807292,2.133,0.557
202203140GSW,GSW,240,45,84,0.536,18,45,0.4,18,22,0.818,6,38,44,26,7,4,13,21,126,0.673,0.643,0.536,0.262,16.7,88.4,55.7,57.8,7.1,7.1,12.2,100,127.9,113.7,50.725,50.725,2.484,0.513,WAS,240,42,82,0.512,10,26,0.385,18,23,0.783,5,30,35,28,7,1,12,18,112,0.608,0.573,0.317,0.28,11.6,83.3,44.3,66.7,7.1,2.6,11.5,100,113.7,127.9,49.9625,49.9625,2.242,0.56
202203140LAL,LAL,240,34,87,0.391,13,42,0.31,22,29,0.759,9,34,43,20,7,7,13,27,103,0.516,0.466,0.483,0.333,16.7,64.2,40.2,58.8,6.9,11.9,11.5,100,101.6,112.5,52.3875,52.3875,1.966,0.382,TOR,240,39,96,0.406,10,37,0.27,26,36,0.722,19,45,64,24,8,9,12,20,114,0.51,0.458,0.385,0.375,35.8,83.3,59.8,61.5,7.9,20,9.7,100,112.5,101.6,53.05,53.05,2.149,0.452
202203140OKC,OKC,240,42,90,0.467,16,44,0.364,16,19,0.842,13,36,49,31,4,3,18,19,116,0.59,0.556,0.489,0.211,31,81.8,57,73.8,4.1,5.4,15.5,100,117.8,136.1,52.0125,52.0125,2.23,0.596,CHO,240,49,91,0.538,20,35,0.571,16,21,0.762,8,29,37,33,12,7,6,17,134,0.668,0.648,0.385,0.231,18.2,69,43,67.3,12.2,15.2,5.6,100,136.1,117.8,49.4875,49.4875,2.708,0.667
202203140PHI,PHI,240,36,84,0.429,12,33,0.364,26,32,0.813,11,37,48,25,8,6,13,17,110,0.561,0.5,0.393,0.381,23.4,86,53.3,69.4,8.2,12.2,11.7,100,112.2,116.3,50.6,50.6,2.174,0.494,DEN,240,44,82,0.537,13,33,0.394,13,20,0.65,6,36,42,29,8,3,14,24,114,0.628,0.616,0.402,0.244,14,76.6,46.7,65.9,8.2,5.9,13.4,100,116.3,112.2,49.75,49.75,2.291,0.583
202203140SAC,SAC,240,39,82,0.476,10,25,0.4,24,26,0.923,7,38,45,25,10,3,15,21,112,0.599,0.537,0.305,0.317,18.4,80.9,52.9,64.1,10.1,5.6,13.8,100,113.1,104,51.175,51.175,2.189,0.489,CHI,240,36,88,0.409,10,34,0.294,21,22,0.955,9,31,40,22,5,5,13,20,103,0.527,0.466,0.386,0.25,19.1,81.6,47.1,61.1,5,8.8,11.7,100,104,113.1,51.225,51.225,2.011,0.429
202203140SAS,SAS,240,52,97,0.536,13,35,0.371,22,26,0.846,9,27,36,33,5,11,15,24,139,0.641,0.603,0.361,0.268,21.4,79.4,47.4,63.5,4.5,19.3,12.2,100,125.5,134.5,57.675,57.675,2.41,0.572,MIN,240,52,90,0.578,17,33,0.515,28,32,0.875,7,33,40,28,8,3,15,20,149,0.716,0.672,0.367,0.356,20.6,78.6,52.6,53.8,7.2,4.8,12.6,100,134.5,125.5,56.6,56.6,2.633,0.495
202203140UTA,UTA,240,37,93,0.398,17,48,0.354,20,24,0.833,13,32,45,21,7,4,13,23,111,0.536,0.489,0.516,0.258,26.5,84.2,51.7,56.8,6.9,7.3,11.2,100,110.2,116.1,52.2,52.2,2.126,0.402,MIL,240,40,86,0.465,12,31,0.387,25,29,0.862,6,36,42,21,10,3,12,19,117,0.592,0.535,0.36,0.337,15.8,73.5,48.3,52.5,9.9,6.7,10.8,100,116.1,110.2,52.8875,52.8875,2.212,0.397
202203150IND,IND,240,41,98,0.418,6,30,0.2,14,19,0.737,16,33,49,23,4,3,19,21,102,0.48,0.449,0.306,0.194,32.7,64.7,49,56.1,3.8,4.6,15.2,100,97.9,129.5,55.0125,55.0125,1.854,0.418,MEM,240,54,105,0.514,15,40,0.375,12,20,0.6,18,33,51,38,11,11,10,16,135,0.593,0.586,0.381,0.19,35.3,67.3,51,70.4,10.6,16.2,8.1,100,129.5,97.9,53.25,53.25,2.535,0.714
202203150MIA,MIA,240,29,72,0.403,12,33,0.364,35,39,0.897,7,37,44,20,1,1,11,21,105,0.589,0.486,0.458,0.542,17.5,86,53,69,1.1,2.2,11,100,113.6,106,47.2625,47.2625,2.222,0.423,DET,240,37,80,0.463,10,34,0.294,14,22,0.636,6,33,39,23,6,5,12,30,98,0.546,0.525,0.425,0.275,14,82.5,47,62.2,6.5,12.8,11.8,100,106,113.6,48.225,48.225,2.032,0.477
202203150NOP,NOP,240,43,86,0.5,12,34,0.353,17,24,0.708,13,32,45,29,7,4,17,19,115,0.595,0.57,0.395,0.279,31.7,84.2,57,67.4,7.2,7.1,15,100,117.9,134.3,50.7,50.7,2.268,0.572,PHO,240,49,90,0.544,18,34,0.529,15,15,1,6,28,34,35,9,2,8,22,131,0.678,0.644,0.378,0.167,15.8,68.3,43,71.4,9.2,3.8,7.6,100,134.3,117.9,49.5625,49.5625,2.643,0.706
202203150ORL,ORL,240,36,95,0.379,15,41,0.366,21,27,0.778,11,26,37,25,2,4,12,25,108,0.505,0.458,0.432,0.284,21.2,78.8,43.5,69.4,1.9,6.6,10.1,100,102.8,142.8,54.4125,54.4125,1.985,0.459,BRK,240,53,88,0.602,16,27,0.593,28,34,0.824,7,41,48,35,9,4,12,23,150,0.728,0.693,0.307,0.386,21.2,78.8,56.5,66,8.6,7.4,10.4,100,142.8,102.8,54.575,54.575,2.749,0.641
202203160BRK,BRK,240,45,91,0.495,9,26,0.346,12,15,0.8,19,26,45,28,2,2,11,21,111,0.569,0.544,0.286,0.165,40.4,74.3,54.9,62.2,2.3,4.1,10.1,100,125.3,127.6,45.0625,45.0625,2.463,0.621,DAL,240,41,83,0.494,12,34,0.353,19,19,1,9,28,37,21,5,2,10,17,113,0.618,0.566,0.41,0.229,25.7,59.6,45.1,51.2,5.6,3.1,9.9,100,127.6,125.3,46.5125,46.5125,2.429,0.451
202203160CHO,CHO,240,43,87,0.494,11,35,0.314,19,23,0.826,11,32,43,30,8,8,9,18,116,0.597,0.557,0.402,0.264,26.2,72.7,50,69.8,8.5,14.3,8.5,100,123.4,112.8,47.9625,47.9625,2.419,0.625,ATL,240,40,93,0.43,13,37,0.351,13,14,0.929,12,31,43,28,6,2,12,23,106,0.534,0.5,0.398,0.151,27.3,73.8,50,70,6.4,3.8,10.8,100,112.8,123.4,49.825,49.825,2.127,0.562
202203160CLE,CLE,240,39,80,0.488,9,28,0.321,27,32,0.844,8,31,39,25,9,4,9,17,114,0.606,0.544,0.35,0.4,20,81.6,50,64.1,9.6,8.5,8.7,100,122.1,126.4,48.1,48.1,2.37,0.52,PHI,240,41,79,0.519,12,32,0.375,24,28,0.857,7,32,39,24,6,2,11,25,118,0.646,0.595,0.405,0.354,18.4,80,50,58.5,6.4,3.8,10.8,100,126.4,122.1,48.15,48.15,2.451,0.498
202203160GSW,GSW,240,32,86,0.372,11,48,0.229,13,16,0.813,7,31,38,19,8,4,8,21,88,0.473,0.436,0.558,0.186,13.5,79.5,41.8,59.4,8.7,9.8,7.9,100,96.2,120.2,47.3,47.3,1.86,0.402,BOS,240,38,81,0.469,15,40,0.375,19,22,0.864,8,45,53,23,4,4,10,15,110,0.607,0.562,0.494,0.272,20.5,86.5,58.2,60.5,4.4,10.5,9.9,100,120.2,96.2,46.725,46.725,2.354,0.492
202203160HOU,HOU,240,42,85,0.494,16,39,0.41,12,19,0.632,9,24,33,26,9,3,11,13,112,0.6,0.588,0.459,0.224,20,64.9,40.2,61.9,9.5,4.8,10.5,100,118,135.9,48.0125,48.0125,2.333,0.542,PHO,240,53,95,0.558,13,33,0.394,10,13,0.769,13,36,49,32,5,4,11,18,129,0.64,0.626,0.347,0.137,35.1,80,59.8,60.4,5.3,8.7,9.8,100,135.9,118,49.5875,49.5875,2.601,0.645
202203160LAC,LAC,240,38,78,0.487,11,30,0.367,13,15,0.867,10,31,41,27,7,2,14,15,100,0.591,0.558,0.385,0.192,25,70.5,48.8,71.1,8,3.9,14.2,100,114,117.4,44.5625,44.5625,2.244,0.606,TOR,240,38,83,0.458,11,32,0.344,16,21,0.762,13,30,43,14,5,1,11,12,103,0.558,0.524,0.386,0.253,29.5,75,51.2,36.8,5.7,2.1,10.7,100,117.4,114,45.4875,45.4875,2.264,0.308
