,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
201802090HOU,1,HOU,240.0,40.6,81.6,0.499,14.8,38.4,0.3898,17.6,21.6,0.8152,6.6,34.6,41.2,19.4,7.2,6.0,9.8,16.0,113.6,0.6244,0.589,0.467,0.2702,17.62,78.72,50.2,47.8,7.8,11.0,9.72,100.0,122.9,108.58,47.53,47.53,2.3906,0.4056
201802090HOU,0,HOU,240.0,40.6,81.6,0.499,14.8,38.4,0.3898,17.6,21.6,0.8152,6.6,34.6,41.2,19.4,7.2,6.0,9.8,16.0,113.6,0.6244,0.589,0.467,0.2702,17.62,78.72,50.2,47.8,7.8,11.0,9.72,100.0,122.9,108.58,47.53,47.53,2.3906,0.4056
201802090UTA,1,UTA,240.0,44.8,81.6,0.5436,12.2,24.6,0.4958,18.8,23.4,0.7824,7.8,35.8,43.6,24.8,8.2,4.6,14.2,19.2,120.6,0.6546,0.6176,0.3036,0.3068,23.18,80.56,55.94,55.36,8.36,7.54,13.48,100.0,123.38,103.4,49.5575,49.5575,2.4274,0.4984
201802090UTA,0,UTA,240.0,44.8,81.6,0.5436,12.2,24.6,0.4958,18.8,23.4,0.7824,7.8,35.8,43.6,24.8,8.2,4.6,14.2,19.2,120.6,0.6546,0.6176,0.3036,0.3068,23.18,80.56,55.94,55.36,8.36,7.54,13.48,100.0,123.38,103.4,49.5575,49.5575,2.4274,0.4984
201802090CHI,1,CHI,240.0,35.8,91.2,0.393,13.6,35.4,0.384,16.4,21.2,0.7782,12.0,32.8,44.8,21.4,6.6,3.6,11.6,20.0,101.6,0.5066,0.4684,0.3904,0.2336,23.18,80.26,48.36,60.22,6.74,6.14,10.42,100.0,103.98,114.34,50.435,50.435,2.0152,0.4246
201802090CHI,0,CHI,240.0,35.8,91.2,0.393,13.6,35.4,0.384,16.4,21.2,0.7782,12.0,32.8,44.8,21.4,6.6,3.6,11.6,20.0,101.6,0.5066,0.4684,0.3904,0.2336,23.18,80.26,48.36,60.22,6.74,6.14,10.42,100.0,103.98,114.34,50.435,50.435,2.0152,0.4246
201802090SAC,1,SAC,240.0,40.6,88.0,0.4614,11.4,28.8,0.3908,11.2,14.2,0.8052,8.4,30.2,38.6,22.0,8.8,3.0,12.0,18.6,103.8,0.5522,0.5274,0.3312,0.1614,18.94,79.16,46.6,54.64,9.1,6.28,11.32,100.0,109.16,113.48,49.1725,49.1725,2.1134,0.4492
201802090SAC,0,SAC,240.0,40.6,88.0,0.4614,11.4,28.8,0.3908,11.2,14.2,0.8052,8.4,30.2,38.6,22.0,8.8,3.0,12.0,18.6,103.8,0.5522,0.5274,0.3312,0.1614,18.94,79.16,46.6,54.64,9.1,6.28,11.32,100.0,109.16,113.48,49.1725,49.1725,2.1134,0.4492
201802100BRK,1,BRK,240.0,38.6,84.8,0.4566,12.8,35.2,0.3632,15.6,18.8,0.8348,8.6,31.4,40.0,24.2,5.4,5.2,12.2,20.0,105.6,0.5684,0.5324,0.4142,0.2266,19.88,74.64,46.96,62.7,5.76,8.44,11.5,100.0,112.78,118.9,48.665,48.665,2.1782,0.4946
201802100BRK,0,BRK,240.0,38.6,84.8,0.4566,12.8,35.2,0.3632,15.6,18.8,0.8348,8.6,31.4,40.0,24.2,5.4,5.2,12.2,20.0,105.6,0.5684,0.5324,0.4142,0.2266,19.88,74.64,46.96,62.7,5.76,8.44,11.5,100.0,112.78,118.9,48.665,48.665,2.1782,0.4946
201802100ORL,1,ORL,240.0,40.2,82.8,0.485,11.2,29.0,0.3784,18.8,23.8,0.8012,7.8,31.2,39.0,23.4,10.0,5.4,14.0,20.4,110.4,0.5916,0.5528,0.3526,0.2878,19.94,72.94,47.44,57.78,10.28,9.54,13.04,100.0,113.46,108.22,50.1525,50.1525,2.1978,0.4652
201802100ORL,0,ORL,240.0,40.2,82.8,0.485,11.2,29.0,0.3784,18.8,23.8,0.8012,7.8,31.2,39.0,23.4,10.0,5.4,14.0,20.4,110.4,0.5916,0.5528,0.3526,0.2878,19.94,72.94,47.44,57.78,10.28,9.54,13.04,100.0,113.46,108.22,50.1525,50.1525,2.1978,0.4652
201802100PHI,1,PHI,240.0,39.0,84.6,0.463,10.6,27.2,0.3894,15.0,19.2,0.7856,10.0,34.8,44.8,23.8,8.6,3.8,13.6,19.0,103.6,0.5592,0.5254,0.3188,0.2334,23.84,75.74,50.66,60.84,9.12,7.06,12.62,100.0,110.54,106.3,48.66,48.66,2.139,0.4904
201802100PHI,0,PHI,240.0,39.0,84.6,0.463,10.6,27.2,0.3894,15.0,19.2,0.7856,10.0,34.8,44.8,23.8,8.6,3.8,13.6,19.0,103.6,0.5592,0.5254,0.3188,0.2334,23.84,75.74,50.66,60.84,9.12,7.06,12.62,100.0,110.54,106.3,48.66,48.66,2.139,0.4904
201802100CHI,1,CHI,240.0,37.0,89.2,0.4166,12.0,33.4,0.3588,17.8,22.4,0.7982,9.8,32.2,42.0,21.6,7.0,3.0,11.2,18.8,103.8,0.5258,0.4844,0.3756,0.2542,19.76,79.64,47.04,58.96,7.14,5.3,10.24,100.0,105.92,115.08,50.62,50.62,2.0504,0.427
201802100CHI,0,CHI,240.0,37.0,89.2,0.4166,12.0,33.4,0.3588,17.8,22.4,0.7982,9.8,32.2,42.0,21.6,7.0,3.0,11.2,18.8,103.8,0.5258,0.4844,0.3756,0.2542,19.76,79.64,47.04,58.96,7.14,5.3,10.24,100.0,105.92,115.08,50.62,50.62,2.0504,0.427
201802100GSW,1,GSW,240.0,41.6,83.0,0.5014,10.4,29.2,0.3484,16.8,22.2,0.7676,11.4,33.8,45.2,28.8,8.0,7.2,19.6,20.0,110.4,0.5964,0.5642,0.353,0.2698,27.4,77.84,53.42,69.26,7.98,11.7,17.4,100.0,110.46,115.06,50.8725,50.8725,2.176,0.5698
201802100GSW,0,GSW,240.0,41.6,83.0,0.5014,10.4,29.2,0.3484,16.8,22.2,0.7676,11.4,33.8,45.2,28.8,8.0,7.2,19.6,20.0,110.4,0.5964,0.5642,0.353,0.2698,27.4,77.84,53.42,69.26,7.98,11.7,17.4,100.0,110.46,115.06,50.8725,50.8725,2.176,0.5698
201802100DAL,1,DAL,240.0,35.8,85.8,0.418,11.4,37.0,0.3038,14.2,18.6,0.7846,10.2,29.2,39.4,21.4,9.8,3.8,13.4,18.2,97.2,0.5192,0.485,0.4334,0.217,23.92,75.42,48.54,59.88,10.52,6.9,12.48,100.0,104.02,111.38,48.9175,48.9175,1.9882,0.4392
201802100DAL,0,DAL,240.0,35.8,85.8,0.418,11.4,37.0,0.3038,14.2,18.6,0.7846,10.2,29.2,39.4,21.4,9.8,3.8,13.4,18.2,97.2,0.5192,0.485,0.4334,0.217,23.92,75.42,48.54,59.88,10.52,6.9,12.48,100.0,104.02,111.38,48.9175,48.9175,1.9882,0.4392
201802100PHO,1,PHO,240.0,37.2,87.6,0.4302,9.2,30.6,0.3054,13.0,17.6,0.7614,8.6,33.4,42.0,21.0,6.4,4.0,14.0,24.0,96.6,0.5152,0.4852,0.3512,0.1998,16.62,72.68,44.58,56.2,6.52,6.9,12.98,100.0,98.52,116.48,50.68,50.68,1.9102,0.4158
201802100PHO,0,PHO,240.0,37.2,87.6,0.4302,9.2,30.6,0.3054,13.0,17.6,0.7614,8.6,33.4,42.0,21.0,6.4,4.0,14.0,24.0,96.6,0.5152,0.4852,0.3512,0.1998,16.62,72.68,44.58,56.2,6.52,6.9,12.98,100.0,98.52,116.48,50.68,50.68,1.9102,0.4158
201802110CHO,1,CHO,245.0,39.2,87.8,0.4506,11.6,30.8,0.382,19.8,24.6,0.7964,8.2,31.6,39.8,21.2,8.4,2.8,10.2,17.6,109.8,0.5586,0.5172,0.3502,0.2842,18.58,84.48,48.22,53.7,8.52,5.34,9.38,100.0,111.86,116.86,50.7425,51.88911458,2.166,0.419
201802110CHO,0,CHO,245.0,39.2,87.8,0.4506,11.6,30.8,0.382,19.8,24.6,0.7964,8.2,31.6,39.8,21.2,8.4,2.8,10.2,17.6,109.8,0.5586,0.5172,0.3502,0.2842,18.58,84.48,48.22,53.7,8.52,5.34,9.38,100.0,111.86,116.86,50.7425,51.88911458,2.166,0.419
201802110ATL,1,ATL,240.0,37.0,84.0,0.4408,12.4,32.6,0.3788,18.0,22.2,0.7946,8.0,32.8,40.8,24.0,6.6,4.6,14.0,17.4,104.4,0.557,0.5146,0.3886,0.2664,19.94,78.34,49.76,64.78,6.8,7.94,12.96,100.0,107.44,106.9,50.2725,50.2725,2.0784,0.4782
201802110ATL,0,ATL,240.0,37.0,84.0,0.4408,12.4,32.6,0.3788,18.0,22.2,0.7946,8.0,32.8,40.8,24.0,6.6,4.6,14.0,17.4,104.4,0.557,0.5146,0.3886,0.2664,19.94,78.34,49.76,64.78,6.8,7.94,12.96,100.0,107.44,106.9,50.2725,50.2725,2.0784,0.4782
201802110BOS,1,BOS,245.0,37.2,86.0,0.4324,10.4,27.2,0.383,16.8,22.2,0.7664,8.8,34.0,42.8,20.6,5.6,5.2,13.4,19.8,101.6,0.5298,0.4928,0.3168,0.2592,19.64,78.32,48.66,55.62,5.66,8.86,12.2,100.0,104.4,106.74,50.5725,51.7303125,2.0076,0.41
201802110BOS,0,BOS,245.0,37.2,86.0,0.4324,10.4,27.2,0.383,16.8,22.2,0.7664,8.8,34.0,42.8,20.6,5.6,5.2,13.4,19.8,101.6,0.5298,0.4928,0.3168,0.2592,19.64,78.32,48.66,55.62,5.66,8.86,12.2,100.0,104.4,106.74,50.5725,51.7303125,2.0076,0.41
201802110IND,1,IND,240.0,38.0,79.8,0.4774,9.6,26.2,0.3592,20.4,26.2,0.7808,8.4,30.4,38.8,20.6,10.6,5.0,13.4,19.4,106.0,0.5802,0.5378,0.33,0.3318,21.46,71.92,47.16,54.64,11.28,9.04,12.84,100.0,112.24,111.64,48.6225,48.6225,2.1786,0.424
201802110IND,0,IND,240.0,38.0,79.8,0.4774,9.6,26.2,0.3592,20.4,26.2,0.7808,8.4,30.4,38.8,20.6,10.6,5.0,13.4,19.4,106.0,0.5802,0.5378,0.33,0.3318,21.46,71.92,47.16,54.64,11.28,9.04,12.84,100.0,112.24,111.64,48.6225,48.6225,2.1786,0.424
201802110MIN,1,MIN,245.0,45.4,87.6,0.5178,9.8,21.4,0.4402,15.6,20.0,0.7926,8.2,33.8,42.0,24.2,7.2,4.0,11.4,17.6,116.2,0.603,0.573,0.2428,0.2314,19.82,76.78,49.58,53.1,7.32,7.24,10.58,100.0,118.72,114.14,50.15,51.25104167,2.3122,0.4818
201802110MIN,0,MIN,245.0,45.4,87.6,0.5178,9.8,21.4,0.4402,15.6,20.0,0.7926,8.2,33.8,42.0,24.2,7.2,4.0,11.4,17.6,116.2,0.603,0.573,0.2428,0.2314,19.82,76.78,49.58,53.1,7.32,7.24,10.58,100.0,118.72,114.14,50.15,51.25104167,2.3122,0.4818
201802110HOU,1,HOU,240.0,41.4,83.4,0.4978,16.0,39.6,0.4082,18.0,22.8,0.798,7.2,35.6,42.8,21.2,7.2,6.4,9.6,16.2,116.8,0.6256,0.5928,0.4714,0.2764,18.04,79.12,50.28,51.18,7.7,11.42,9.32,100.0,123.88,105.86,48.315,48.315,2.416,0.4352
201802110HOU,0,HOU,240.0,41.4,83.4,0.4978,16.0,39.6,0.4082,18.0,22.8,0.798,7.2,35.6,42.8,21.2,7.2,6.4,9.6,16.2,116.8,0.6256,0.5928,0.4714,0.2764,18.04,79.12,50.28,51.18,7.7,11.42,9.32,100.0,123.88,105.86,48.315,48.315,2.416,0.4352
201802110OKC,1,OKC,240.0,40.8,93.4,0.4358,9.0,30.8,0.2946,16.2,22.8,0.7054,12.8,32.8,45.6,21.6,8.8,4.8,13.0,18.6,106.8,0.5148,0.4842,0.3298,0.2452,26.46,78.56,50.84,52.54,8.68,8.2,11.1,100.0,105.32,111.0,52.215,52.215,2.038,0.4136
201802110OKC,0,OKC,240.0,40.8,93.4,0.4358,9.0,30.8,0.2946,16.2,22.8,0.7054,12.8,32.8,45.6,21.6,8.8,4.8,13.0,18.6,106.8,0.5148,0.4842,0.3298,0.2452,26.46,78.56,50.84,52.54,8.68,8.2,11.1,100.0,105.32,111.0,52.215,52.215,2.038,0.4136
201802110POR,1,POR,245.0,38.8,87.2,0.4484,10.8,30.2,0.3548,15.4,19.0,0.83,9.0,36.8,45.8,19.0,6.8,5.4,11.8,17.2,103.8,0.5446,0.5098,0.3444,0.228,19.84,76.76,49.6,49.36,7.0,9.44,10.92,100.0,107.58,112.48,49.5125,50.6421875,2.0982,0.3852
201802110POR,0,POR,245.0,38.8,87.2,0.4484,10.8,30.2,0.3548,15.4,19.0,0.83,9.0,36.8,45.8,19.0,6.8,5.4,11.8,17.2,103.8,0.5446,0.5098,0.3444,0.228,19.84,76.76,49.6,49.36,7.0,9.44,10.92,100.0,107.58,112.48,49.5125,50.6421875,2.0982,0.3852
201802120DET,1,DET,240.0,41.2,87.0,0.4738,11.2,28.8,0.3876,15.8,20.8,0.7528,10.0,35.2,45.2,26.2,7.0,4.2,12.4,16.4,109.4,0.5694,0.5382,0.3324,0.2402,23.0,79.98,51.06,63.92,7.2,7.96,11.4,100.0,112.6,109.22,49.64,49.64,2.2036,0.5288
201802120DET,0,DET,240.0,41.2,87.0,0.4738,11.2,28.8,0.3876,15.8,20.8,0.7528,10.0,35.2,45.2,26.2,7.0,4.2,12.4,16.4,109.4,0.5694,0.5382,0.3324,0.2402,23.0,79.98,51.06,63.92,7.2,7.96,11.4,100.0,112.6,109.22,49.64,49.64,2.2036,0.5288
201802120PHI,1,PHI,240.0,40.4,87.4,0.4638,11.8,30.2,0.3904,11.8,15.8,0.768,10.0,37.2,47.2,26.8,9.6,4.4,14.4,18.4,104.4,0.5552,0.5314,0.3448,0.1818,23.0,76.34,50.68,66.28,9.92,7.7,13.2,100.0,108.44,99.68,49.6525,49.6525,2.1106,0.5412
201802120PHI,0,PHI,240.0,40.4,87.4,0.4638,11.8,30.2,0.3904,11.8,15.8,0.768,10.0,37.2,47.2,26.8,9.6,4.4,14.4,18.4,104.4,0.5552,0.5314,0.3448,0.1818,23.0,76.34,50.68,66.28,9.92,7.7,13.2,100.0,108.44,99.68,49.6525,49.6525,2.1106,0.5412
201802120BRK,1,BRK,250.0,39.4,92.2,0.4308,14.4,40.6,0.3532,14.8,17.6,0.8472,10.4,33.8,44.2,26.4,6.8,4.0,13.0,20.8,108.0,0.542,0.508,0.4346,0.1924,20.6,72.98,46.2,66.92,6.78,6.08,11.46,100.0,108.44,118.0,51.58,54.11020833,2.097,0.511
201802120BRK,0,BRK,250.0,39.4,92.2,0.4308,14.4,40.6,0.3532,14.8,17.6,0.8472,10.4,33.8,44.2,26.4,6.8,4.0,13.0,20.8,108.0,0.542,0.508,0.4346,0.1924,20.6,72.98,46.2,66.92,6.78,6.08,11.46,100.0,108.44,118.0,51.58,54.11020833,2.097,0.511
201802120CHI,1,CHI,240.0,36.6,87.8,0.4188,11.4,33.0,0.3444,18.0,22.6,0.8008,9.6,33.2,42.8,21.2,7.6,3.0,10.8,18.4,102.6,0.5266,0.484,0.3774,0.2598,19.52,80.46,47.74,58.6,7.84,5.38,10.1,100.0,105.36,113.98,49.8675,49.8675,2.0556,0.4266
201802120CHI,0,CHI,240.0,36.6,87.8,0.4188,11.4,33.0,0.3444,18.0,22.6,0.8008,9.6,33.2,42.8,21.2,7.6,3.0,10.8,18.4,102.6,0.5266,0.484,0.3774,0.2598,19.52,80.46,47.74,58.6,7.84,5.38,10.1,100.0,105.36,113.98,49.8675,49.8675,2.0556,0.4266
201802120UTA,1,UTA,240.0,40.4,79.8,0.5046,11.0,24.2,0.4614,21.4,25.0,0.8592,9.2,37.2,46.4,24.2,6.2,5.0,14.8,18.4,113.2,0.623,0.5734,0.3056,0.3286,24.6,83.22,57.2,59.52,6.48,8.04,14.08,100.0,118.1,104.08,48.6375,48.6375,2.323,0.4958
201802120UTA,0,UTA,240.0,40.4,79.8,0.5046,11.0,24.2,0.4614,21.4,25.0,0.8592,9.2,37.2,46.4,24.2,6.2,5.0,14.8,18.4,113.2,0.623,0.5734,0.3056,0.3286,24.6,83.22,57.2,59.52,6.48,8.04,14.08,100.0,118.1,104.08,48.6375,48.6375,2.323,0.4958
201802120GSW,1,GSW,240.0,43.4,83.0,0.5226,11.8,29.6,0.3972,16.4,21.0,0.8018,11.4,35.2,46.6,30.4,7.0,7.0,19.0,20.4,115.0,0.6246,0.5936,0.3578,0.2556,29.1,77.08,55.34,70.0,7.02,11.28,17.02,100.0,116.02,111.06,50.2875,50.2875,2.2938,0.6092
201802120GSW,0,GSW,240.0,43.4,83.0,0.5226,11.8,29.6,0.3972,16.4,21.0,0.8018,11.4,35.2,46.6,30.4,7.0,7.0,19.0,20.4,115.0,0.6246,0.5936,0.3578,0.2556,29.1,77.08,55.34,70.0,7.02,11.28,17.02,100.0,116.02,111.06,50.2875,50.2875,2.2938,0.6092
201802130TOR,1,TOR,240.0,43.8,90.0,0.4884,15.2,38.2,0.3952,12.8,15.4,0.8164,9.4,34.2,43.6,27.4,9.2,5.6,10.4,20.4,115.6,0.599,0.573,0.425,0.1712,21.7,80.64,51.6,62.58,9.6,9.58,9.82,100.0,120.96,99.02,49.1575,49.1575,2.352,0.5568
201802130TOR,0,TOR,240.0,43.8,90.0,0.4884,15.2,38.2,0.3952,12.8,15.4,0.8164,9.4,34.2,43.6,27.4,9.2,5.6,10.4,20.4,115.6,0.599,0.573,0.425,0.1712,21.7,80.64,51.6,62.58,9.6,9.58,9.82,100.0,120.96,99.02,49.1575,49.1575,2.352,0.5568
201802130MIL,1,MIL,240.0,37.4,79.4,0.4698,7.6,22.8,0.3362,17.6,22.2,0.8002,7.2,35.0,42.2,21.2,8.0,6.8,13.4,18.0,100.0,0.5598,0.5176,0.2872,0.2796,17.78,73.62,47.7,56.66,8.42,11.02,13.08,100.0,106.3,99.44,48.0725,48.0725,2.0874,0.441
201802130MIL,0,MIL,240.0,37.4,79.4,0.4698,7.6,22.8,0.3362,17.6,22.2,0.8002,7.2,35.0,42.2,21.2,8.0,6.8,13.4,18.0,100.0,0.5598,0.5176,0.2872,0.2796,17.78,73.62,47.7,56.66,8.42,11.02,13.08,100.0,106.3,99.44,48.0725,48.0725,2.0874,0.441
201802130MIN,1,MIN,245.0,44.4,85.4,0.519,10.6,23.8,0.4318,18.2,21.6,0.8426,7.8,33.6,41.4,25.8,8.4,4.6,13.0,17.2,117.6,0.6202,0.5804,0.2794,0.2614,19.26,74.58,48.72,58.78,8.54,8.06,12.12,100.0,118.98,112.26,50.43,51.53104167,2.3284,0.5122
201802130MIN,0,MIN,245.0,44.4,85.4,0.519,10.6,23.8,0.4318,18.2,21.6,0.8426,7.8,33.6,41.4,25.8,8.4,4.6,13.0,17.2,117.6,0.6202,0.5804,0.2794,0.2614,19.26,74.58,48.72,58.78,8.54,8.06,12.12,100.0,118.98,112.26,50.43,51.53104167,2.3284,0.5122
201802130OKC,1,OKC,240.0,37.4,89.2,0.4202,10.4,32.6,0.3168,18.8,27.4,0.6824,12.8,32.4,45.2,19.0,9.0,4.2,13.4,19.6,104.0,0.5134,0.48,0.3688,0.3144,26.38,77.2,50.14,51.56,9.0,7.28,11.6,100.0,104.82,106.04,51.4075,51.4075,2.0198,0.3706
201802130OKC,0,OKC,240.0,37.4,89.2,0.4202,10.4,32.6,0.3168,18.8,27.4,0.6824,12.8,32.4,45.2,19.0,9.0,4.2,13.4,19.6,104.0,0.5134,0.48,0.3688,0.3144,26.38,77.2,50.14,51.56,9.0,7.28,11.6,100.0,104.82,106.04,51.4075,51.4075,2.0198,0.3706
201802130DAL,1,DAL,240.0,40.0,87.4,0.458,12.2,35.6,0.3464,15.2,18.8,0.8026,9.4,30.6,40.0,25.4,8.4,3.8,13.2,19.4,107.4,0.562,0.5288,0.4114,0.2158,22.88,79.14,49.9,63.52,8.78,7.66,12.14,100.0,111.46,114.32,50.065,50.065,2.1486,0.509
201802130DAL,0,DAL,240.0,40.0,87.4,0.458,12.2,35.6,0.3464,15.2,18.8,0.8026,9.4,30.6,40.0,25.4,8.4,3.8,13.2,19.4,107.4,0.562,0.5288,0.4114,0.2158,22.88,79.14,49.9,63.52,8.78,7.66,12.14,100.0,111.46,114.32,50.065,50.065,2.1486,0.509
201802130DEN,1,DEN,240.0,44.4,89.0,0.5,12.2,31.6,0.3786,17.0,20.4,0.8266,8.6,33.0,41.6,27.0,7.4,3.8,12.0,18.4,118.0,0.605,0.5692,0.3558,0.2286,20.78,79.04,50.76,60.98,7.6,6.06,10.88,100.0,120.14,117.7,51.045,51.045,2.3156,0.5312
201802130DEN,0,DEN,240.0,44.4,89.0,0.5,12.2,31.6,0.3786,17.0,20.4,0.8266,8.6,33.0,41.6,27.0,7.4,3.8,12.0,18.4,118.0,0.605,0.5692,0.3558,0.2286,20.78,79.04,50.76,60.98,7.6,6.06,10.88,100.0,120.14,117.7,51.045,51.045,2.3156,0.5312
201802140PHI,1,PHI,240.0,40.2,85.4,0.4744,12.2,29.2,0.429,12.8,17.6,0.7548,9.6,37.2,46.8,26.6,10.4,4.8,15.8,18.2,105.4,0.569,0.5458,0.339,0.2106,22.96,79.52,52.4,66.12,10.6,8.28,14.56,100.0,107.86,97.14,49.98,49.98,2.1164,0.533
201802140PHI,0,PHI,240.0,40.2,85.4,0.4744,12.2,29.2,0.429,12.8,17.6,0.7548,9.6,37.2,46.8,26.6,10.4,4.8,15.8,18.2,105.4,0.569,0.5458,0.339,0.2106,22.96,79.52,52.4,66.12,10.6,8.28,14.56,100.0,107.86,97.14,49.98,49.98,2.1164,0.533
201802140DET,1,DET,240.0,39.4,89.2,0.4426,11.2,30.6,0.3698,17.8,23.8,0.738,10.2,36.0,46.2,25.2,6.6,3.8,11.8,17.8,107.8,0.5424,0.506,0.344,0.2672,21.26,79.24,49.2,63.74,6.66,7.04,10.54,100.0,108.72,109.04,51.0525,51.0525,2.1152,0.4984
201802140DET,0,DET,240.0,39.4,89.2,0.4426,11.2,30.6,0.3698,17.8,23.8,0.738,10.2,36.0,46.2,25.2,6.6,3.8,11.8,17.8,107.8,0.5424,0.506,0.344,0.2672,21.26,79.24,49.2,63.74,6.66,7.04,10.54,100.0,108.72,109.04,51.0525,51.0525,2.1152,0.4984
201802140ORL,1,ORL,240.0,39.4,84.6,0.4652,9.2,28.4,0.3212,18.4,22.6,0.8228,8.4,32.6,41.0,23.8,8.0,5.8,11.4,19.2,106.4,0.5628,0.5196,0.3364,0.2668,20.16,75.44,48.06,60.48,8.34,10.48,10.74,100.0,110.92,108.76,49.1675,49.1675,2.1634,0.4842
201802140ORL,0,ORL,240.0,39.4,84.6,0.4652,9.2,28.4,0.3212,18.4,22.6,0.8228,8.4,32.6,41.0,23.8,8.0,5.8,11.4,19.2,106.4,0.5628,0.5196,0.3364,0.2668,20.16,75.44,48.06,60.48,8.34,10.48,10.74,100.0,110.92,108.76,49.1675,49.1675,2.1634,0.4842
201802140BRK,1,BRK,250.0,40.2,93.6,0.4328,15.0,42.8,0.3512,13.0,15.0,0.848,11.4,32.6,44.0,27.8,7.4,3.6,13.2,20.2,108.4,0.5428,0.5124,0.4536,0.1588,22.72,75.46,47.38,69.28,7.42,5.4,11.6,100.0,109.02,120.68,51.2625,53.79270833,2.1186,0.543
201802140BRK,0,BRK,250.0,40.2,93.6,0.4328,15.0,42.8,0.3512,13.0,15.0,0.848,11.4,32.6,44.0,27.8,7.4,3.6,13.2,20.2,108.4,0.5428,0.5124,0.4536,0.1588,22.72,75.46,47.38,69.28,7.42,5.4,11.6,100.0,109.02,120.68,51.2625,53.79270833,2.1186,0.543
201802140NYK,1,NYK,240.0,36.6,87.6,0.4166,6.4,26.4,0.24,16.0,20.2,0.7674,10.2,33.0,43.2,19.6,6.4,5.8,15.4,18.0,95.6,0.4946,0.4532,0.3016,0.2338,22.24,75.98,48.46,53.64,6.56,10.5,13.82,100.0,97.74,111.18,51.1975,51.1975,1.8668,0.3826
201802140NYK,0,NYK,240.0,36.6,87.6,0.4166,6.4,26.4,0.24,16.0,20.2,0.7674,10.2,33.0,43.2,19.6,6.4,5.8,15.4,18.0,95.6,0.4946,0.4532,0.3016,0.2338,22.24,75.98,48.46,53.64,6.56,10.5,13.82,100.0,97.74,111.18,51.1975,51.1975,1.8668,0.3826
201802140HOU,1,HOU,240.0,40.2,80.4,0.5,16.4,39.4,0.4184,21.6,28.6,0.7618,6.8,33.6,40.4,19.6,6.0,6.2,9.2,17.4,118.4,0.6368,0.601,0.4892,0.3554,17.82,76.06,49.2,48.66,6.38,10.86,9.0,100.0,126.84,112.16,48.1925,48.1925,2.4604,0.4062
201802140HOU,0,HOU,240.0,40.2,80.4,0.5,16.4,39.4,0.4184,21.6,28.6,0.7618,6.8,33.6,40.4,19.6,6.0,6.2,9.2,17.4,118.4,0.6368,0.601,0.4892,0.3554,17.82,76.06,49.2,48.66,6.38,10.86,9.0,100.0,126.84,112.16,48.1925,48.1925,2.4604,0.4062
201802140MEM,1,MEM,240.0,33.8,83.8,0.403,6.8,25.8,0.2644,15.6,18.0,0.8612,10.6,32.2,42.8,20.2,6.6,4.8,17.0,25.8,90.0,0.4904,0.4434,0.307,0.2172,24.7,79.84,51.32,59.94,7.08,9.74,15.66,100.0,95.86,109.64,49.375,49.375,1.8228,0.4086
201802140MEM,0,MEM,240.0,33.8,83.8,0.403,6.8,25.8,0.2644,15.6,18.0,0.8612,10.6,32.2,42.8,20.2,6.6,4.8,17.0,25.8,90.0,0.4904,0.4434,0.307,0.2172,24.7,79.84,51.32,59.94,7.08,9.74,15.66,100.0,95.86,109.64,49.375,49.375,1.8228,0.4086
201802140NOP,1,NOP,250.0,43.6,99.0,0.4398,9.4,28.8,0.3302,14.2,20.2,0.7122,11.2,36.6,47.8,23.6,8.6,7.4,13.0,16.2,110.8,0.5116,0.487,0.2912,0.2008,21.04,75.08,46.76,54.42,8.14,11.94,10.76,100.0,104.22,110.14,55.1975,57.81260417,2.0,0.4292
201802140NOP,0,NOP,250.0,43.6,99.0,0.4398,9.4,28.8,0.3302,14.2,20.2,0.7122,11.2,36.6,47.8,23.6,8.6,7.4,13.0,16.2,110.8,0.5116,0.487,0.2912,0.2008,21.04,75.08,46.76,54.42,8.14,11.94,10.76,100.0,104.22,110.14,55.1975,57.81260417,2.0,0.4292
201802140BOS,1,BOS,245.0,35.4,86.0,0.412,10.2,30.0,0.344,16.6,22.6,0.741,10.0,33.0,43.0,19.8,4.6,5.4,14.0,18.0,97.6,0.5086,0.4716,0.3482,0.2636,21.36,77.52,48.14,56.28,4.68,9.12,12.66,100.0,101.06,109.74,50.3675,51.5253125,1.9374,0.3962
201802140BOS,0,BOS,245.0,35.4,86.0,0.412,10.2,30.0,0.344,16.6,22.6,0.741,10.0,33.0,43.0,19.8,4.6,5.4,14.0,18.0,97.6,0.5086,0.4716,0.3482,0.2636,21.36,77.52,48.14,56.28,4.68,9.12,12.66,100.0,101.06,109.74,50.3675,51.5253125,1.9374,0.3962
201802140CHI,1,CHI,240.0,36.4,85.6,0.427,10.6,32.6,0.3242,18.6,22.4,0.835,9.4,35.4,44.8,22.4,6.8,2.8,11.8,17.8,102.0,0.5352,0.4892,0.3816,0.2632,20.28,80.56,49.98,61.84,7.12,4.92,11.1,100.0,106.34,110.92,49.32,49.32,2.0666,0.4552
